LATITUDE,LONGITUDE,SAMPLE_TIME_UTC
-27.12332,153.27605,2011-12-19T11:36:44Z
-27.16981,153.32136,2011-02-26T10:46:53Z
-27.12277,153.27585,2011-05-27T13:35:03Z
-27.24807,153.26822,2011-12-18T12:17:48Z
-27.15291,153.12021,2011-01-28T12:29:27Z
-13.95438,121.97871,2009-06-04T00:00:00Z
-16.05333,123.87333,2011-01-21T13:16:00Z
-5.52056,146.15544,2009-01-31T21:15:00Z
-27.40713,153.37846,2011-02-27T15:11:19Z
-36.16101333,139.647165,2012-11-01T00:00:00Z
-36.07054833,139.5986717,2012-09-01T00:00:00Z
-35.79604667,139.317985,2012-10-01T00:00:00Z
-35.902045,139.317985,2012-08-01T00:00:00Z
-5.15425,145.84497,2009-02-06T15:59:00Z
-12.63098,130.9436,2004-07-14T00:00:00Z
-12.60091,130.92229,2003-06-25T00:00:00Z
-12.40904,130.75487,2003-02-26T00:00:00Z
-12.53746,130.9713,2003-06-26T00:00:00Z
-12.39952,130.76718,2004-10-20T00:00:00Z
-12.39952,130.76718,2004-12-08T00:00:00Z
-12.68958,130.9584,2004-07-14T00:00:00Z
-12.60075,130.91882,2002-12-12T00:00:00Z
-27.15355,153.1212,2011-05-28T09:06:25Z
-27.30388,153.19502,2011-12-18T10:03:38Z
-27.38784,153.21406,2011-01-26T12:15:13Z
-12.317,140.917,1987-11-21T00:00:00Z
-12.85,141.633,1987-03-03T00:00:00Z
-12.667,141.433,1987-09-22T00:00:00Z
-12.417,141.433,1988-08-12T00:00:00Z
-12.717,141.717,1988-11-08T00:00:00Z
-12.55,141.45,1988-11-09T00:00:00Z
-12.833,141.65,1988-02-21T00:00:00Z
-12.833,141.65,1988-03-19T00:00:00Z
-12.65,141.55,1989-08-03T00:00:00Z
-12.733,141.65,1990-09-19T00:00:00Z
-12.65,141.55,1991-01-16T00:00:00Z
-12.55,141.55,1991-01-16T00:00:00Z
-12.733,141.65,1992-04-01T00:00:00Z
-12.75,141.567,1991-08-10T00:00:00Z
-12.467,141.533,1986-09-03T00:00:00Z
-12.767,141.333,1987-01-30T00:00:00Z
-12.55,140.45,1987-07-27T00:00:00Z
-12.85,141.567,1988-07-13T00:00:00Z
-12.8,141.7,1989-02-09T00:00:00Z
-12.8,141.7,1988-10-11T00:00:00Z
-12.85,141.567,1988-11-09T00:00:00Z
-12.55,141.55,1988-03-20T00:00:00Z
-12.8,141.7,1990-10-15T00:00:00Z
-12.833,141.65,1990-01-29T00:00:00Z
-12.65,141.667,1991-11-10T00:00:00Z
-12.75,141.567,1991-03-17T00:00:00Z
-12.85,141.633,1987-08-26T00:00:00Z
-12.75,141.433,1988-04-16T00:00:00Z
-12.717,141.717,1988-07-11T00:00:00Z
-12.85,141.567,1989-05-06T00:00:00Z
-12.733,141.65,1991-02-14T00:00:00Z
-12.65,141.55,1990-02-27T00:00:00Z
-12.733,141.65,1990-08-18T00:00:00Z
-12.717,141.717,1990-08-18T00:00:00Z
-12.75,141.567,1990-08-22T00:00:00Z
-12.8,141.7,1992-02-04T00:00:00Z
-12.667,141.833,1992-03-28T00:00:00Z
-12.65,141.55,1991-04-15T00:00:00Z
-12.8,141.7,1991-10-07T00:00:00Z
-12.85,141.567,1989-02-10T00:00:00Z
-12.75,141.433,1988-09-12T00:00:00Z
-12.733,141.65,1988-03-18T00:00:00Z
-12.65,141.667,1988-03-19T00:00:00Z
-12.633,141.717,1990-10-19T00:00:00Z
-12.65,141.667,1991-03-15T00:00:00Z
-12.75,141.567,1988-12-09T00:00:00Z
-12.633,141.717,1988-02-19T00:00:00Z
-12.633,141.15,1988-02-21T00:00:00Z
-12.733,141.65,1990-02-23T00:00:00Z
-12.633,141.717,1990-02-28T00:00:00Z
-12.717,141.717,1990-08-21T00:00:00Z
-12.85,141.567,1990-08-22T00:00:00Z
-12.95,141.517,1987-04-29T00:00:00Z
-12.65,141.617,1986-09-03T00:00:00Z
-12.333,140.75,1987-07-26T00:00:00Z
-12.85,141.567,1989-03-09T00:00:00Z
-12.733,141.65,1989-10-30T00:00:00Z
-12.733,141.65,1990-01-29T00:00:00Z
-12.733,141.65,1990-03-31T00:00:00Z
-12.733,141.65,1991-08-11T00:00:00Z
-12.55,140.65,1987-07-27T00:00:00Z
-12.75,141.433,1989-03-09T00:00:00Z
-12.633,141.717,1990-10-16T00:00:00Z
-12.633,141.717,1989-11-30T00:00:00Z
-12.55,141.55,1992-03-31T00:00:00Z
-27.3825,153.391667,2011-01-19T00:00:00Z
-27.3825,153.391667,2010-02-09T00:00:00Z
-38.400679,142.582464,2009-11-16T00:00:00Z
-38.400679,142.582464,2010-01-18T00:00:00Z
-38.397913,142.510119,2009-12-15T00:00:00Z
-32.8387,152.5318,2008-10-18T19:07:52Z
-33.2963,153.5259,2009-10-21T11:44:35Z
-34.0672,151.7977,2009-10-25T18:57:23Z
-33.2963,153.5259,2009-10-21T11:39:35Z
-32.5928,153.6467,2010-10-24T04:59:00Z
-32.2943,152.9987,2010-10-26T20:41:00Z
-31.9092,152.9547,2010-09-29T20:54:20Z
-33.2162,152.6739,2009-10-19T15:35:36Z
-32.3329,155.4837,2008-10-12T13:38:32Z
-33.9669,151.8354,2008-10-15T20:46:05Z
-31.7527,152.8998,2010-10-01T17:33:05Z
-42.667,148.12,1991-04-08T00:00:00Z
-42.667,148.12,1989-01-11T00:00:00Z
-42.667,148.12,1991-01-30T00:00:00Z
-24.33,153.03,1938-09-19T00:00:00Z
-35.12,150.83,1939-02-07T00:00:00Z
-30.47,153.28,1939-07-17T00:00:00Z
-35.05,151.15,1939-10-04T00:00:00Z
-34.13,151.6,1940-02-27T00:00:00Z
-31.03,153.1,1938-09-26T00:00:00Z
-37.15,150.05,1938-08-15T00:00:00Z
-37.12,150.03,1939-02-08T00:00:00Z
-39.93,148.6,1939-10-16T00:00:00Z
-33.95,151.55,1940-10-31T00:00:00Z
-32.72,152.3,1940-08-03T00:00:00Z
-24.35,153.37,1939-07-07T00:00:00Z
-37.23,150.38,1938-10-13T00:00:00Z
-28.63,153.73,1939-05-06T00:00:00Z
-38.45,140.48,1939-12-17T00:00:00Z
-35.97,150.32,1938-11-16T00:00:00Z
-41.23,148.67,1939-06-12T00:00:00Z
-36.25,150.48,1940-02-25T00:00:00Z
-31.13,153.33,1940-04-21T00:00:00Z
-41.28,148.43,1939-04-10T00:00:00Z
-33.98,151.67,1941-01-11T00:00:00Z
-39.75,148.58,1938-08-05T00:00:00Z
-27.03,153.8,1939-05-14T00:00:00Z
-37.53,150.4,1939-12-26T00:00:00Z
-36.25,150.42,1939-05-31T00:00:00Z
-31.15,153.37,1939-09-16T00:00:00Z
-30.3,153.27,1940-01-13T00:00:00Z
-39.33,148.83,1940-05-06T00:00:00Z
-17,110,1962-01-01T00:00:00Z
-34.067,151.25,1953-08-03T00:00:00Z
-30.283,153.267,1954-04-01T00:00:00Z
-39.06666667,150.0833333,1953-08-07T00:00:00Z
-32.71666667,152.3,1954-01-12T00:00:00Z
-31.43,153.1,1953-10-01T00:00:00Z
-34.067,151.25,1953-10-06T00:00:00Z
-35.27,150.3833333,1953-08-05T00:00:00Z
-38.5,148.5,1949-01-25T00:00:00Z
-38.5,148.5,1954-03-09T00:00:00Z
-38.5,144.5,1951-03-14T00:00:00Z
-39.9,146.33,1951-04-12T00:00:00Z
-38.5,144.5,1953-06-08T00:00:00Z
-39.9,146.33,1949-03-12T00:00:00Z
-29.133,153.633,1953-08-03T00:00:00Z
-39.06666667,150.0833333,1953-05-13T00:00:00Z
-38.5,148.5,1949-12-16T00:00:00Z
-38.5,144.5,1952-12-16T00:00:00Z
-38.5,144.5,1950-10-24T00:00:00Z
-39.9,146.33,1951-07-10T00:00:00Z
-42.32,148.3,1953-11-20T00:00:00Z
-43.216,148.116,1952-03-18T00:00:00Z
-12.55,141.55,1989-03-08T00:00:00Z
-12.65,141.533,1989-04-07T00:00:00Z
-33.0165,152.2829,2009-10-21T21:38:29Z
-42.667,148.12,1990-02-14T00:00:00Z
-36.27,150.27,1940-08-21T00:00:00Z
-12.667,141.833,1992-01-04T00:00:00Z
-12.717,141.717,1991-03-15T00:00:00Z
-12.733,141.65,1989-11-02T00:00:00Z
-12.717,141.717,1990-01-29T00:00:00Z
-12.233,140.5,1987-07-26T00:00:00Z
-12.717,141.717,1988-02-22T00:00:00Z
-12.667,141.833,1992-02-04T00:00:00Z
-32.2721,153.6267,2010-10-26T04:35:00Z
-35.4766,151.1498,2010-10-03T13:08:29Z
-30.8333,115.6833,1998-11-01T00:00:00Z
-33.0476,152.3334,2008-10-18T15:50:23Z
-14.03667,121.85667,2008-12-09T02:00:09Z
-13.94882,121.98642,2009-06-04T01:55:04Z
-13.94688,121.97912,2009-06-03T08:03:03Z
-14.03667,121.855,2009-11-30T02:00:30Z
-14.22667,121.65833,2008-12-04T14:00:04Z
-14.22167,121.65667,2008-12-04T20:00:04Z
-14.22667,121.65667,2008-06-30T08:00:30Z
-14.22667,121.65833,2008-12-04T08:00:04Z
-14.03667,121.85667,2009-11-29T08:00:29Z
-14.225,121.65833,2009-12-02T02:00:02Z
-13.94667,121.98,2008-06-28T20:00:28Z
-14.09619,121.85194,2009-06-09T13:23:09Z
-12.717,141.717,1988-01-21T00:00:00Z
-12.8,141.7,1989-04-05T00:00:00Z
-12.55,141.55,1990-01-28T00:00:00Z
-12.833,141.65,1988-04-14T00:00:00Z
-12.717,141.717,1989-01-14T00:00:00Z
-12.8,141.7,1988-01-21T00:00:00Z
-12.633,141.717,1990-08-21T00:00:00Z
-12.317,141.45,1986-08-08T00:00:00Z
-33.56,152.7555,2010-09-26T22:38:04Z
-14,140,1975-08-01T00:00:00Z
-12,139,1975-10-01T00:00:00Z
-13,138,1975-10-01T00:00:00Z
-16,140,1975-10-01T00:00:00Z
-16,141,1975-10-01T00:00:00Z
-13,140,1975-11-01T00:00:00Z
-14,137,1975-11-01T00:00:00Z
-16,137.5,1975-11-01T00:00:00Z
-14,137,1976-05-01T00:00:00Z
-14,139,1976-05-01T00:00:00Z
-17,140,1976-05-01T00:00:00Z
-13,140,1976-09-01T00:00:00Z
-15,136,1976-09-01T00:00:00Z
-13,138,1976-11-01T00:00:00Z
-16,140,1976-11-01T00:00:00Z
-12,140,1977-01-01T00:00:00Z
-12,141,1977-01-01T00:00:00Z
-14,137,1977-01-01T00:00:00Z
-16,137.5,1977-01-01T00:00:00Z
-17,140,1977-01-01T00:00:00Z
-17.5,140.5,1977-01-01T00:00:00Z
-13,140,1977-03-01T00:00:00Z
-14,140,1977-03-01T00:00:00Z
-12,140,1977-05-01T00:00:00Z
-12.25,141.5,1977-05-01T00:00:00Z
-14,140,1977-05-01T00:00:00Z
-15,136,1977-05-01T00:00:00Z
-44.3028,147.1266,1992-02-01T00:00:00Z
-12.55,141.45,1986-04-09T04:53:00Z
-12.65,141.65,1986-06-06T19:56:00Z
-12.65,141.65,1986-03-10T19:20:00Z
-12.55,141.25,1986-03-11T21:52:00Z
-12.65,141.15,1986-06-07T23:58:00Z
-12.55,141.25,1986-10-04T21:24:00Z
-12.55,141.25,1987-03-30T21:40:00Z
-12.75,141.75,1987-04-30T04:39:00Z
-12.55,141.25,1986-11-02T21:27:00Z
-12.75,141.75,1987-01-31T04:24:00Z
-12.55,141.25,1987-08-24T00:00:00Z
-12.65,141.65,1987-11-20T18:35:00Z
-42.573,147.9921,2000-11-01T00:00:00Z
-42.573,147.9921,2001-01-01T00:00:00Z
-18.9,147.6,1988-01-01T00:00:00Z
-19,147.8,1988-01-01T00:00:00Z
-19.3,148,1988-01-01T00:00:00Z
-22,152.4,1988-01-01T00:00:00Z
-20,148.8,1988-01-01T00:00:00Z
-21.8,152.2,1988-01-01T00:00:00Z
-17.4,146.2,1988-01-01T00:00:00Z
-17.2,146.4,1988-01-01T00:00:00Z
-19.7,149.6,1988-01-01T00:00:00Z
-17.7,146.2,1988-01-01T00:00:00Z
-19.6,149.5,1988-01-01T00:00:00Z
-14.6,145.3,1988-01-01T00:00:00Z
-16.6,146.1,1988-01-01T00:00:00Z
-17,146.4,1988-01-01T00:00:00Z
-17.6,146.6,1988-01-01T00:00:00Z
-21.1,151,1988-01-01T00:00:00Z
-18.4,147,1988-01-01T00:00:00Z
-18.1,147.3,1988-01-01T00:00:00Z
-14.4,144.8,1988-01-01T00:00:00Z
-17.2,146.3,1988-01-01T00:00:00Z
-14.4,144.9,1988-01-01T00:00:00Z
-17.7,146.3,1988-01-01T00:00:00Z
-16.3,145.6,1988-01-01T00:00:00Z
-21.5,151.5,1988-01-01T00:00:00Z
-17.4,146.4,1988-01-01T00:00:00Z
-18.2,147.2,1988-01-01T00:00:00Z
-19.9,148.5,1988-01-01T00:00:00Z
-18.3,147.1,1988-01-01T00:00:00Z
-19.4,147.9,1988-01-01T00:00:00Z
-18.2,146.2,1988-01-01T00:00:00Z
-42.69083,148.0981,1973-05-01T00:00:00Z
-42.25972,148.8022,1971-11-01T00:00:00Z
-42.29111,148.3183,1972-11-01T00:00:00Z
-42.675,148.4175,1973-05-01T00:00:00Z
-43.25222,148.4906,1972-11-01T00:00:00Z
-43.66444,148.5756,1973-05-01T00:00:00Z
-43.24944,148.3314,1972-06-01T00:00:00Z
-43.24639,148.1958,1972-08-01T00:00:00Z
-42.55639,148.6608,1972-06-01T00:00:00Z
-42.2675,148.7892,1972-06-01T00:00:00Z
-35.179,118.035,1993-01-13T00:00:00Z
-34.07,121.08,1993-01-14T00:00:00Z
-34.3407,119.13,1992-07-22T00:00:00Z
-35.03,118.15,1992-07-23T00:00:00Z
-34.0207,119.5709,1992-07-21T00:00:00Z
-33.5502,121.22,1992-07-23T00:00:00Z
-33.5507,122.0209,1992-07-21T00:00:00Z
-30.8333,115.5333,1997-03-01T00:00:00Z
-30.8333,115.3333,1997-05-01T00:00:00Z
-30.8333,115.4833,1997-06-01T00:00:00Z
-30.8333,115.4333,1997-06-01T00:00:00Z
-30.8333,115.3833,1997-11-01T00:00:00Z
-30.8333,115.5333,1998-02-01T00:00:00Z
-30.8333,115.5333,1998-03-01T00:00:00Z
-30.8333,115.6833,1997-05-01T00:00:00Z
-30.8333,115.4333,1997-11-01T00:00:00Z
-30.8333,115.5833,1998-01-01T00:00:00Z
-30.8333,115.5833,1997-12-01T00:00:00Z
-30.8333,115.3333,1997-12-01T00:00:00Z
-30.8333,115.4333,1998-01-01T00:00:00Z
-40.667,148.783,2005-06-01T00:00:00Z
-41.25,148.655,2006-06-01T00:00:00Z
-43.167,148.2,2005-06-01T00:00:00Z
-41.5,148.6,2005-06-01T00:00:00Z
-43.5,147.973,2005-06-01T00:00:00Z
-40.333,148.883,2005-06-01T00:00:00Z
-43.867,147.267,2006-06-01T00:00:00Z
-21.62,114.16,1997-12-03T08:55:00Z
-21.62,114.16,1997-11-02T09:45:00Z
-21.62,114.16,1998-02-22T08:30:00Z
-21.83,114.51,1998-11-22T08:20:00Z
-16.21,145.139,2001-08-23T00:00:00Z
-16.946,145.988,2001-08-29T00:00:00Z
-16.095,145.313,2002-03-21T00:00:00Z
-16.113,145.484,2000-08-08T00:00:00Z
-20.1756,148.954,2014-06-01T14:00:00Z
-11.29,133.617,2011-12-03T13:22:00Z
-10.792,133.605,2011-12-03T08:00:00Z
-5.53101,146.14268,2009-02-03T20:35:00Z
-5.53102,146.14339,2009-02-03T10:10:00Z
-15.73667,124.26917,2011-01-20T13:07:00Z
-5.50727,146.10918,2009-02-04T12:48:00Z
-27.11248,153.34035,2011-02-26T12:09:26Z
-14.12079,121.85195,2009-06-09T00:00:00Z
-27.29988,153.33408,2011-12-20T09:37:05Z
-31.135,111.7683,2003-10-07T19:43:00Z
-15.7725,123.845,2011-01-29T07:10:00Z
-16.07667,124.14667,2011-10-15T11:28:00Z
-16.43833,124.35833,2011-10-12T11:57:00Z
-16.105,124.10833,2011-10-16T09:14:00Z
-27.15607,153.22115,2011-02-26T15:27:20Z
-27.15628,153.2215,2011-05-27T15:14:47Z
-27.3877,153.21414,2011-02-25T16:06:43Z
-27.11249,153.34,2011-01-27T12:20:06Z
-27.15311,153.12139,2011-02-27T11:44:07Z
-27.1106,153.16998,2011-12-19T08:10:01Z
-36.07054833,139.5986717,2012-10-01T00:00:00Z
-35.69561,139.162545,2012-07-01T00:00:00Z
-35.79604667,139.398055,2012-11-01T00:00:00Z
-35.549545,138.88273,2012-09-01T00:00:00Z
-5.53153,146.14917,2009-01-30T14:37:00Z
-3.150166,152.55058,2006-11-09T22:03:52Z
-3.094115,152.64898,2006-11-16T10:35:55Z
-12.68958,130.9584,2004-10-20T00:00:00Z
-12.40767,130.7574,2003-06-26T00:00:00Z
-12.59758,130.92597,2004-10-20T00:00:00Z
-12.60249,130.91696,2003-02-26T00:00:00Z
-12.45798,130.81,2004-07-15T00:00:00Z
-12.60075,130.91882,2004-02-17T00:00:00Z
-12.46855,130.79909,2003-12-03T00:00:00Z
-12.50351,130.8878,2004-10-17T00:00:00Z
-27.11258,153.34058,2011-12-19T10:38:09Z
-12.633,141.717,1988-01-18T00:00:00Z
-12.65,141.533,1987-08-23T00:00:00Z
-12.8,141.7,1988-06-14T00:00:00Z
-12.65,141.667,1988-07-11T00:00:00Z
-12.717,141.717,1989-02-09T00:00:00Z
-12.55,141.55,1989-04-06T00:00:00Z
-12.75,141.567,1989-05-06T00:00:00Z
-12.633,141.717,1988-10-09T00:00:00Z
-12.833,141.65,1988-11-08T00:00:00Z
-12.65,141.667,1990-09-19T00:00:00Z
-12.733,141.65,1991-02-17T00:00:00Z
-12.65,141.667,1990-04-24T00:00:00Z
-12.633,141.717,1992-03-29T00:00:00Z
-12.833,141.65,1991-08-10T00:00:00Z
-12.667,141.65,1986-03-10T00:00:00Z
-12.75,141.717,1986-03-13T00:00:00Z
-12.65,141.533,1987-04-27T00:00:00Z
-12.85,141.567,1989-01-13T00:00:00Z
-12.717,141.717,1988-08-15T00:00:00Z
-12.65,141.55,1988-11-09T00:00:00Z
-12.75,141.433,1988-11-10T00:00:00Z
-12.833,141.65,1988-11-10T00:00:00Z
-12.75,141.567,1990-09-16T00:00:00Z
-12.75,141.567,1990-10-16T00:00:00Z
-12.65,141.55,1990-10-16T00:00:00Z
-12.733,141.65,1990-02-28T00:00:00Z
-12.733,141.65,1990-08-21T00:00:00Z
-12.8,141.7,1990-09-15T00:00:00Z
-12.85,141.567,1992-03-05T00:00:00Z
-12.65,141.55,1991-04-14T00:00:00Z
-12.833,141.65,1991-10-07T00:00:00Z
-12.467,141.533,1987-02-28T00:00:00Z
-12.517,141.433,1986-12-30T00:00:00Z
-12.667,141.433,1987-03-02T00:00:00Z
-12.65,141.617,1986-08-07T00:00:00Z
-12.733,141.533,1987-09-22T00:00:00Z
-12.85,141.567,1988-07-12T00:00:00Z
-12.75,141.567,1988-07-13T00:00:00Z
-12.733,141.65,1989-03-10T00:00:00Z
-12.75,141.567,1988-10-10T00:00:00Z
-12.733,141.65,1988-11-12T00:00:00Z
-12.717,141.55,1988-02-21T00:00:00Z
-12.75,141.433,1989-08-31T00:00:00Z
-12.833,141.65,1989-09-01T00:00:00Z
-12.75,141.567,1990-09-17T00:00:00Z
-12.833,141.65,1988-12-09T00:00:00Z
-12.633,141.717,1990-01-29T00:00:00Z
-12.55,141.45,1990-02-27T00:00:00Z
-12.65,141.533,1987-03-29T00:00:00Z
-12.633,141.717,1988-07-11T00:00:00Z
-12.65,141.667,1988-03-20T00:00:00Z
-12.55,141.533,1989-10-02T00:00:00Z
-12.65,141.55,1990-01-27T00:00:00Z
-12.65,141.667,1990-01-29T00:00:00Z
-12.65,141.667,1990-03-30T00:00:00Z
-12.65,141.667,1991-12-05T00:00:00Z
-12.55,141.55,1991-04-14T00:00:00Z
-12.733,141.55,1987-11-25T00:00:00Z
-12.233,141.55,1986-08-08T00:00:00Z
-12.633,141.717,1988-04-15T00:00:00Z
-12.75,141.567,1988-06-16T00:00:00Z
-12.75,141.567,1988-07-12T00:00:00Z
-12.75,141.567,1989-02-08T00:00:00Z
-12.75,141.567,1989-02-10T00:00:00Z
-12.717,141.717,1989-03-10T00:00:00Z
-12.833,141.65,1990-09-18T00:00:00Z
-12.767,141.467,1986-03-12T00:00:00Z
-12.85,141.617,1987-01-31T00:00:00Z
-12.733,141.533,1986-07-08T00:00:00Z
-12.767,141.333,1987-08-25T00:00:00Z
-12.55,141.55,1988-11-11T00:00:00Z
-12.833,141.65,1990-09-19T00:00:00Z
-12.65,141.667,1990-10-16T00:00:00Z
-12.65,141.667,1991-01-14T00:00:00Z
-12.833,141.65,1991-01-15T00:00:00Z
-12.65,141.667,1988-02-19T00:00:00Z
-12.733,141.65,1992-03-03T00:00:00Z
-12.733,141.65,1991-03-18T00:00:00Z
-12.533,141.433,1986-06-07T00:00:00Z
-12.35,141.117,1987-07-25T00:00:00Z
-12.65,141.667,1989-04-08T00:00:00Z
-12.65,141.55,1990-09-16T00:00:00Z
-12.733,141.65,1990-10-19T00:00:00Z
-12.8,141.7,1988-12-11T00:00:00Z
-12.8,141.7,1988-02-20T00:00:00Z
-12.75,141.567,1990-08-20T00:00:00Z
-12.75,141.433,1992-01-06T00:00:00Z
-12.65,141.55,1989-01-12T00:00:00Z
-12.65,141.55,1990-11-16T00:00:00Z
-12.8,141.7,1991-01-14T00:00:00Z
-12.833,141.65,1991-03-16T00:00:00Z
-12.633,141.717,1991-09-06T00:00:00Z
-27.31142,153.21431,2011-01-19T00:00:00Z
-27.3825,153.391667,2010-01-13T00:00:00Z
-27.3825,153.391667,2009-02-04T00:00:00Z
-38.400679,142.582464,2010-03-16T00:00:00Z
-38.397425,142.553217,2010-03-16T00:00:00Z
-38.397425,142.553217,2009-11-16T00:00:00Z
-33.6658,153.1532,2009-10-17T20:15:08Z
-32.3058,153.5856,2009-10-24T16:44:58Z
-32.3329,155.4837,2008-10-12T13:33:32Z
-31.9443,153.1158,2010-09-29T23:38:51Z
-32.7954,152.4656,2008-10-18T20:22:01Z
-35.2585,151.2452,2010-09-19T23:13:23Z
-33.099,152.5413,2010-09-27T14:10:40Z
-33.9988,151.9178,2008-10-15T23:38:27Z
-35.4204,150.9988,2010-09-23T21:07:28Z
-33.9646,151.9275,2008-10-15T19:28:58Z
-31.7527,152.8998,2010-10-01T17:38:05Z
-35.4766,151.1498,2010-10-03T13:13:29Z
-32.9168,152.1658,2008-10-18T18:28:28Z
-32.6665,152.2834,2008-10-18T23:49:39Z
-32.9658,152.2009,2009-10-21T22:46:20Z
-42.667,148.12,1991-04-09T00:00:00Z
-42.667,148.12,1991-01-29T00:00:00Z
-39.43,148.83,1940-02-21T00:00:00Z
-34.1,151.23,1942-07-17T00:00:00Z
-34.1,151.23,1942-07-18T00:00:00Z
-38.58,149.43,1940-05-05T00:00:00Z
-36.23,150.42,1939-09-03T00:00:00Z
-37.1,150.03,1941-01-18T00:00:00Z
-37.17,150.27,1938-08-14T00:00:00Z
-34.07,151.25,1939-05-30T00:00:00Z
-43.22,148.07,1939-01-19T00:00:00Z
-35.15,151.1,1939-09-05T00:00:00Z
-25.83,153.33,1938-09-20T00:00:00Z
-36.22,150.25,1938-12-12T00:00:00Z
-32.67,152.37,1938-09-27T00:00:00Z
-31.03,153.12,1939-09-16T00:00:00Z
-35.13,150.82,1940-04-30T00:00:00Z
-36.03,150.27,1939-02-04T00:00:00Z
-34.07,151.27,1938-11-02T00:00:00Z
-37.17,150.4,1939-04-17T00:00:00Z
-27.03,153.92,1939-07-15T00:00:00Z
-37.22,150.37,1939-06-14T00:00:00Z
-23.08,152.05,1938-09-17T00:00:00Z
-40.25,144.05,1939-04-09T00:00:00Z
-36.27,150.27,1939-05-31T00:00:00Z
-23,110,1962-01-01T00:00:00Z
-39.06666667,150.0833333,1953-06-10T00:00:00Z
-34.067,151.25,1952-05-19T00:00:00Z
-34.067,151.25,1952-04-07T00:00:00Z
-34.067,151.25,1953-09-02T00:00:00Z
-39.06666667,150.0833333,1953-11-11T00:00:00Z
-31.43,153.1,1954-01-27T00:00:00Z
-39.06666667,150.0833333,1953-07-08T00:00:00Z
-27.383,153.583,1952-06-19T00:00:00Z
-37.05,150.383,1954-01-04T00:00:00Z
-34.067,151.25,1952-05-09T00:00:00Z
-38.5,148.5,1952-12-04T00:00:00Z
-38.5,148.5,1950-11-27T00:00:00Z
-38.5,148.5,1951-07-04T00:00:00Z
-42.32,148.3,1953-02-11T00:00:00Z
-42.32,148.3,1951-04-19T00:00:00Z
-42.32,148.3,1952-03-18T00:00:00Z
-42.32,148.3,1953-05-08T00:00:00Z
-38.5,144.5,1950-03-27T00:00:00Z
-29.133,153.633,1954-04-04T00:00:00Z
-38.5,148.5,1953-09-28T00:00:00Z
-38.5,144.5,1952-08-13T00:00:00Z
-38.5,144.5,1949-01-31T00:00:00Z
-30.283,153.267,1953-06-22T00:00:00Z
-34.067,151.25,1952-04-01T00:00:00Z
-38.5,148.5,1951-03-02T00:00:00Z
-43.216,148.116,1949-12-18T00:00:00Z
-42.32,148.3,1951-05-20T00:00:00Z
-43.216,148.116,1948-11-05T00:00:00Z
-42.32,148.3,1950-07-06T00:00:00Z
-43.216,148.116,1953-02-10T00:00:00Z
-12.85,141.567,1991-03-16T00:00:00Z
-12.5,141.267,1989-01-12T00:00:00Z
-12.717,141.717,1992-02-05T00:00:00Z
-12.717,141.717,1992-03-03T00:00:00Z
-33.9858,152.3226,2008-10-15T10:24:08Z
-33.5,152.0018,2008-10-17T08:16:20Z
-31.1,153.33,1938-09-26T00:00:00Z
-18.4,147.7,1981-01-01T00:00:00Z
-12.717,141.717,1992-03-29T00:00:00Z
-12.85,141.567,1989-09-30T00:00:00Z
-12.8,141.7,1990-04-27T00:00:00Z
-12.733,141.65,1988-07-11T00:00:00Z
-12.8,141.7,1989-10-03T00:00:00Z
-33.099,152.5413,2010-09-27T14:05:40Z
-35.3215,150.768,2010-09-23T23:29:49Z
-42.667,148.12,1991-02-27T00:00:00Z
-27.03,153.53,1939-07-06T00:00:00Z
-32.7053,153.6914,2009-10-18T12:42:04Z
-32.3538,153.5811,2010-10-25T01:08:00Z
-13.95438,121.97871,2009-06-04T12:14:04Z
-14.09833,121.85167,2009-11-25T08:00:25Z
-14.22659,121.66223,2009-06-01T20:00:01Z
-13.94667,121.98167,2009-11-27T12:00:27Z
-13.94667,121.98167,2009-11-27T20:00:27Z
-13.94667,121.98,2008-12-06T20:00:06Z
-14.09833,121.85,2008-12-02T20:00:02Z
-14.09938,121.8534,2009-05-31T02:00:31Z
-12.65,141.55,1989-09-30T00:00:00Z
-12.55,141.55,1990-09-17T00:00:00Z
-12.55,141.45,1989-02-10T00:00:00Z
-33.9665,151.7518,2008-10-15T22:01:23Z
-33.123,152.4137,2008-10-18T14:36:17Z
-34,151.1,1940-04-30T00:00:00Z
-12.633,141.717,1989-02-09T00:00:00Z
-14,139,1975-08-01T00:00:00Z
-16,139,1975-10-01T00:00:00Z
-12,140,1976-05-01T00:00:00Z
-12,141,1976-05-01T00:00:00Z
-16,141,1976-05-01T00:00:00Z
-17,140,1976-06-01T00:00:00Z
-12,137,1976-09-01T00:00:00Z
-12,140,1976-09-01T00:00:00Z
-12,141,1976-09-01T00:00:00Z
-13,138,1976-09-01T00:00:00Z
-14,138,1976-09-01T00:00:00Z
-17,140,1976-09-01T00:00:00Z
-14,141,1976-11-01T00:00:00Z
-16,137.5,1976-11-01T00:00:00Z
-16,141,1976-11-01T00:00:00Z
-12.25,141.5,1977-01-01T00:00:00Z
-16,139,1977-01-01T00:00:00Z
-13,138,1977-03-01T00:00:00Z
-16,137.5,1977-03-01T00:00:00Z
-14,141,1977-05-01T00:00:00Z
-34.99,117.41,1988-12-01T00:00:00Z
-12.55,141.25,1988-01-19T23:54:00Z
-12.55,141.25,1986-04-09T19:09:00Z
