SAMPLE,LATITUDE,LONGITUDE,SAMPLE_DATE_LOCAL,TAXON
856,-19.30847,147.61842,2018-08-17 11:15:00,Tripos (Tripoceratium) macroceros
856,-19.30847,147.61842,2018-08-17 11:15:00,Tripos (Tripoceratium) massiliensis
856,-19.30847,147.61842,2018-08-17 11:15:00,Tripos (Tripoceratium) trichoceros
856,-19.30847,147.61842,2018-08-17 11:15:00,Chaetoceros (Phaeoceros) peruvianus
856,-19.30847,147.61842,2018-08-17 11:15:00,Chaetoceros (Phaeoceros) coarctatus
856,-19.30847,147.61842,2018-08-17 11:15:00,Pseudosolenia calcar-avis
854,-12.4,130.76805,2018-07-31 16:08:00,Tripos (Amphiceratium) fusus
854,-12.4,130.76805,2018-07-31 16:08:00,Tripos (Tripoceratium) massiliensis
854,-12.4,130.76805,2018-07-31 16:08:00,Tripos (Tripoceratium) trichoceros
854,-12.4,130.76805,2018-07-31 16:08:00,Planktoniella sol
854,-12.4,130.76805,2018-07-31 16:08:00,Rhizosolenia robusta
854,-12.4,130.76805,2018-07-31 16:08:00,Rhizosolenia bergonii
854,-12.4,130.76805,2018-07-31 16:08:00,Chaetoceros (Phaeoceros) coarctatus
854,-12.4,130.76805,2018-07-31 16:08:00,Odontella sinensis
854,-12.4,130.76805,2018-07-31 16:08:00,Dinophysis miles
854,-12.4,130.76805,2018-07-31 16:08:00,Coscinodiscus gigas
854,-12.4,130.76805,2018-07-31 16:08:00,Bacillaria paxillifera
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Amphiceratium) fusus
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) hexacanthus
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) muelleri
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Ceratium) pentagonus
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) macroceros
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) carriensis
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) massiliensis
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) trichoceros
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) horridus
868,-27.345,153.562,2018-08-17 10:29:00,Planktoniella sol
868,-27.345,153.562,2018-08-17 10:29:00,Protoperidinium oceanicum
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) contortus
868,-27.345,153.562,2018-08-17 10:29:00,Tripos (Tripoceratium) symmetricus
868,-27.345,153.562,2018-08-17 10:29:00,Protoperidinium ovatum
868,-27.345,153.562,2018-08-17 10:29:00,Protoperidinium depressum
868,-27.345,153.562,2018-08-17 10:29:00,Tripos euarcuatus
861,-35.83217,136.44733,2018-08-21 08:56:00,Tripos (Amphiceratium) fusus
861,-35.83217,136.44733,2018-08-21 08:56:00,Tripos (Tripoceratium) hexacanthus
861,-35.83217,136.44733,2018-08-21 08:56:00,Tripos (Tripoceratium) lunula
861,-35.83217,136.44733,2018-08-21 08:56:00,Tripos (Tripoceratium) massiliensis
861,-35.83217,136.44733,2018-08-21 08:56:00,Tripos (Tripoceratium) trichoceros
861,-35.83217,136.44733,2018-08-21 08:56:00,Tripos (Tripoceratium) horridus
861,-35.83217,136.44733,2018-08-21 08:56:00,Tripos (Tripoceratium) gibberus
873,-32,115.41667,2018-08-31 10:26:00,Tripos (Ceratium) furca
873,-32,115.41667,2018-08-31 10:26:00,Tripos (Tripoceratium) muelleri
873,-32,115.41667,2018-08-31 10:26:00,Dinophysis caudata
873,-32,115.41667,2018-08-31 10:26:00,Tripos (Ceratium) candelabrum
873,-32,115.41667,2018-08-31 10:26:00,Tripos (Tripoceratium) massiliensis
873,-32,115.41667,2018-08-31 10:26:00,Climacodium frauenfeldianum
873,-32,115.41667,2018-08-31 10:26:00,Pyrocystis fusiformis
873,-32,115.41667,2018-08-31 10:26:00,Protoperidinium elegans
873,-32,115.41667,2018-08-31 10:26:00,Palmerina hardmaniana
870,-27.345,153.562,2018-09-13 10:30:00,Tripos (Tripoceratium) muelleri
870,-27.345,153.562,2018-09-13 10:30:00,Tripos (Tripoceratium) massiliensis
870,-27.345,153.562,2018-09-13 10:30:00,Tripos (Tripoceratium) trichoceros
870,-27.345,153.562,2018-09-13 10:30:00,Tripos (Tripoceratium) horridus
870,-27.345,153.562,2018-09-13 10:30:00,Ceratocorys horrida
870,-27.345,153.562,2018-09-13 10:30:00,Ornithocercus quadratus
870,-27.345,153.562,2018-09-13 10:30:00,Pyrocystis hamulus
863,-32,115.41667,2018-09-21 09:39:00,Tripos (Ceratium) furca
863,-32,115.41667,2018-09-21 09:39:00,Tripos (Tripoceratium) muelleri
863,-32,115.41667,2018-09-21 09:39:00,Tripos (Tripoceratium) macroceros
863,-32,115.41667,2018-09-21 09:39:00,Tripos (Tripoceratium) massiliensis
863,-32,115.41667,2018-09-21 09:39:00,Tripos (Tripoceratium) trichoceros
863,-32,115.41667,2018-09-21 09:39:00,Tripos (Tripoceratium) horridus
863,-32,115.41667,2018-09-21 09:39:00,Climacodium frauenfeldianum
863,-32,115.41667,2018-09-21 09:39:00,Rhizosolenia robusta
863,-32,115.41667,2018-09-21 09:39:00,Tripos (Tripoceratium) contortus
863,-32,115.41667,2018-09-21 09:39:00,Chaetoceros (Phaeoceros) coarctatus
863,-32,115.41667,2018-09-21 09:39:00,Odontella sinensis
863,-32,115.41667,2018-09-21 09:39:00,Pyrocystis fusiformis
863,-32,115.41667,2018-09-21 09:39:00,Palmerina hardmaniana
863,-32,115.41667,2018-09-21 09:39:00,Protoperidinium compressum
875,-34.11923,151.22667,2018-09-27 11:40:00,Tripos (Tripoceratium) massiliensis
875,-34.11923,151.22667,2018-09-27 11:40:00,Tripos (Tripoceratium) trichoceros
857,-19.30847,147.61842,2018-09-27 12:05:00,Tripos (Amphiceratium) biceps
857,-19.30847,147.61842,2018-09-27 12:05:00,Tripos (Tripoceratium) carriensis
857,-19.30847,147.61842,2018-09-27 12:05:00,Tripos (Tripoceratium) massiliensis
857,-19.30847,147.61842,2018-09-27 12:05:00,Tripos (Tripoceratium) trichoceros
857,-19.30847,147.61842,2018-09-27 12:05:00,Climacodium frauenfeldianum
857,-19.30847,147.61842,2018-09-27 12:05:00,Amphisolenia bidentata
858,-19.30847,147.61842,2018-10-11 12:05:00,Tripos (Tripoceratium) muelleri
858,-19.30847,147.61842,2018-10-11 12:05:00,Tripos (Tripoceratium) carriensis
858,-19.30847,147.61842,2018-10-11 12:05:00,Tripos (Tripoceratium) massiliensis
858,-19.30847,147.61842,2018-10-11 12:05:00,Tripos (Tripoceratium) trichoceros
858,-19.30847,147.61842,2018-10-11 12:05:00,Climacodium frauenfeldianum
858,-19.30847,147.61842,2018-10-11 12:05:00,Pseudosolenia calcar-avis
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Amphiceratium) fusus
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) hexacanthus
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) muelleri
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Ceratium) pentagonus
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Ceratium) candelabrum
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) arietinus
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) ranipes
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) macroceros
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) massiliensis
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) vultur
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) trichoceros
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) horridus
871,-27.345,153.562,2018-10-23 10:50:00,Ceratocorys horrida
871,-27.345,153.562,2018-10-23 10:50:00,Planktoniella sol
871,-27.345,153.562,2018-10-23 10:50:00,Protoperidinium oceanicum
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) contortus
871,-27.345,153.562,2018-10-23 10:50:00,Tripos (Tripoceratium) symmetricus
871,-27.345,153.562,2018-10-23 10:50:00,Ornithocercus quadratus
871,-27.345,153.562,2018-10-23 10:50:00,Rhizosolenia imbricata
871,-27.345,153.562,2018-10-23 10:50:00,Tripos euarcuatus
864,-32,115.41667,2018-10-24 09:28:00,Tripos (Ceratium) furca
864,-32,115.41667,2018-10-24 09:28:00,Tripos (Tripoceratium) muelleri
864,-32,115.41667,2018-10-24 09:28:00,Dinophysis caudata
864,-32,115.41667,2018-10-24 09:28:00,Tripos (Tripoceratium) massiliensis
864,-32,115.41667,2018-10-24 09:28:00,Tripos (Tripoceratium) trichoceros
864,-32,115.41667,2018-10-24 09:28:00,Climacodium frauenfeldianum
874,-34.11923,151.22667,2018-09-05 12:23:00,Tripos (Amphiceratium) fusus
874,-34.11923,151.22667,2018-09-05 12:23:00,Tripos (Amphiceratium) biceps
874,-34.11923,151.22667,2018-09-05 12:23:00,Tripos (Tripoceratium) lunula
874,-34.11923,151.22667,2018-09-05 12:23:00,Tripos (Tripoceratium) massiliensis
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Tripoceratium) muelleri
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Ceratium) belone
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Ceratium) pentagonus
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Ceratium) candelabrum
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Amphiceratium) biceps
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Tripoceratium) arietinus
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Tripoceratium) ranipes
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Tripoceratium) massiliensis
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Tripoceratium) trichoceros
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Tripoceratium) horridus
887,-27.345,153.562,2018-11-15 11:00:00,Ceratocorys horrida
887,-27.345,153.562,2018-11-15 11:00:00,Planktoniella sol
887,-27.345,153.562,2018-11-15 11:00:00,Guinardia flaccida
887,-27.345,153.562,2018-11-15 11:00:00,Rhizosolenia robusta
887,-27.345,153.562,2018-11-15 11:00:00,Tripos (Tripoceratium) contortus
887,-27.345,153.562,2018-11-15 11:00:00,Rhizosolenia bergonii
887,-27.345,153.562,2018-11-15 11:00:00,Proboscia alata
887,-27.345,153.562,2018-11-15 11:00:00,Odontella sinensis
887,-27.345,153.562,2018-11-15 11:00:00,Coscinodiscus gigas
887,-27.345,153.562,2018-11-15 11:00:00,Protoperidinium depressum
887,-27.345,153.562,2018-11-15 11:00:00,Pseudosolenia calcar-avis
887,-27.345,153.562,2018-11-15 11:00:00,Tripos euarcuatus
872,-34.11923,151.22667,2018-11-21 10:05:00,Tripos (Ceratium) candelabrum
872,-34.11923,151.22667,2018-11-21 10:05:00,Tripos (Tripoceratium) massiliensis
880,-19.30847,147.61842,2018-11-23 10:57:00,Tripos (Amphiceratium) fusus
880,-19.30847,147.61842,2018-11-23 10:57:00,Tripos (Tripoceratium) massiliensis
880,-19.30847,147.61842,2018-11-23 10:57:00,Tripos (Tripoceratium) trichoceros
880,-19.30847,147.61842,2018-11-23 10:57:00,Coscinodiscus gigas
880,-19.30847,147.61842,2018-11-23 10:57:00,Pseudosolenia calcar-avis
880,-19.30847,147.61842,2018-11-23 10:57:00,Palmerina ostenfeldii
876,-32,115.41667,2018-11-30 09:44:00,Tripos (Ceratium) furca
876,-32,115.41667,2018-11-30 09:44:00,Tripos (Tripoceratium) muelleri
876,-32,115.41667,2018-11-30 09:44:00,Tripos (Tripoceratium) massiliensis
879,-35.83217,136.44733,2018-12-04 16:45:00,Tripos (Amphiceratium) fusus
879,-35.83217,136.44733,2018-12-04 16:45:00,Tripos (Tripoceratium) hexacanthus
879,-35.83217,136.44733,2018-12-04 16:45:00,Tripos (Tripoceratium) lunula
879,-35.83217,136.44733,2018-12-04 16:45:00,Tripos (Tripoceratium) macroceros
879,-35.83217,136.44733,2018-12-04 16:45:00,Tripos (Tripoceratium) carriensis
879,-35.83217,136.44733,2018-12-04 16:45:00,Tripos (Tripoceratium) massiliensis
879,-35.83217,136.44733,2018-12-04 16:45:00,Tripos (Tripoceratium) trichoceros
879,-35.83217,136.44733,2018-12-04 16:45:00,Tripos (Tripoceratium) horridus
877,-32,115.41667,2018-12-11 09:35:00,Tripos (Tripoceratium) massiliensis
877,-32,115.41667,2018-12-11 09:35:00,Tripos (Tripoceratium) trichoceros
877,-32,115.41667,2018-12-11 09:35:00,Climacodium frauenfeldianum
877,-32,115.41667,2018-12-11 09:35:00,Tripos (Tripoceratium) contortus
877,-32,115.41667,2018-12-11 09:35:00,Odontella sinensis
877,-32,115.41667,2018-12-11 09:35:00,Palmerina hardmaniana
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) muelleri
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) lunula
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) ranipes
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) massiliensis
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) vultur
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) trichoceros
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) horridus
903,-34.11923,151.22667,2019-04-09 09:45:00,Ceratocorys horrida
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) gibberus
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) symmetricus
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) declinatus
903,-34.11923,151.22667,2019-04-09 09:45:00,Chaetoceros (Phaeoceros) coarctatus
903,-34.11923,151.22667,2019-04-09 09:45:00,Odontella sinensis
903,-34.11923,151.22667,2019-04-09 09:45:00,Pyrocystis fusiformis
903,-34.11923,151.22667,2019-04-09 09:45:00,Tripos (Tripoceratium) hundhausenii
948,(null),(null),2019-05-17 16:24:00,Tripos (Tripoceratium) massiliensis
948,(null),(null),2019-05-17 16:24:00,Tripos (Tripoceratium) massiliensis
948,(null),(null),2019-05-17 16:24:00,Tripos (Tripoceratium) trichoceros
949,(null),(null),2019-05-18 16:48:00,Tripos (Tripoceratium) massiliensis
950,(null),(null),2019-05-19 16:10:00,Tripos (Tripoceratium) massiliensis
950,(null),(null),2019-05-19 16:10:00,Tripos (Amphiceratium) contortus var. karstenii
950,(null),(null),2019-05-19 16:10:00,Tripos (Tripoceratium) massiliensis
950,(null),(null),2019-05-19 16:10:00,Tripos (Tripoceratium) trichoceros
950,(null),(null),2019-05-19 16:10:00,Tripos (Amphiceratium) contortus var. karstenii
951,(null),(null),2019-05-20 17:22:00,Tripos (Tripoceratium) macroceros
951,(null),(null),2019-05-20 17:22:00,Tripos (Tripoceratium) carriensis
951,(null),(null),2019-05-20 17:22:00,Tripos (Tripoceratium) massiliensis
951,(null),(null),2019-05-20 17:22:00,Tripos (Tripoceratium) trichoceros
951,(null),(null),2019-05-20 17:22:00,Tripos (Amphiceratium) contortus var. karstenii
952,(null),(null),2019-05-21 15:49:00,Tripos (Tripoceratium) carriensis
952,(null),(null),2019-05-21 15:49:00,Tripos (Tripoceratium) massiliensis
952,(null),(null),2019-05-21 15:49:00,Tripos (Tripoceratium) trichoceros
952,(null),(null),2019-05-21 15:49:00,Ceratocorys horrida
952,(null),(null),2019-05-21 15:49:00,Tripos (Amphiceratium) contortus var. karstenii
953,(null),(null),2019-05-22 15:55:00,Tripos (Tripoceratium) macroceros
953,(null),(null),2019-05-22 15:55:00,Tripos (Tripoceratium) massiliensis
953,(null),(null),2019-05-22 15:55:00,Tripos (Amphiceratium) contortus var. karstenii
953,(null),(null),2019-05-22 15:55:00,Tripos (Tripoceratium) massiliensis
953,(null),(null),2019-05-22 15:55:00,Tripos (Amphiceratium) contortus var. karstenii
954,(null),(null),2019-05-23 15:40:00,Tripos (Tripoceratium) hexacanthus
954,(null),(null),2019-05-23 15:40:00,Tripos (Tripoceratium) muelleri
954,(null),(null),2019-05-23 15:40:00,Tripos (Tripoceratium) macroceros
954,(null),(null),2019-05-23 15:40:00,Tripos (Tripoceratium) carriensis
954,(null),(null),2019-05-23 15:40:00,Tripos (Tripoceratium) massiliensis
954,(null),(null),2019-05-23 15:40:00,Tripos (Tripoceratium) vultur
954,(null),(null),2019-05-23 15:40:00,Tripos (Tripoceratium) trichoceros
954,(null),(null),2019-05-23 15:40:00,Ceratocorys horrida
954,(null),(null),2019-05-23 15:40:00,Tripos (Amphiceratium) contortus var. karstenii
955,(null),(null),2019-05-24 16:28:00,Tripos (Tripoceratium) hexacanthus
955,(null),(null),2019-05-24 16:28:00,Tripos (Tripoceratium) macroceros
955,(null),(null),2019-05-24 16:28:00,Tripos (Tripoceratium) carriensis
955,(null),(null),2019-05-24 16:28:00,Tripos (Tripoceratium) massiliensis
955,(null),(null),2019-05-24 16:28:00,Tripos (Tripoceratium) trichoceros
955,(null),(null),2019-05-24 16:28:00,Ceratocorys horrida
955,(null),(null),2019-05-24 16:28:00,Tripos (Tripoceratium) axialis
955,(null),(null),2019-05-24 16:28:00,Ornithocercus quadratus
955,(null),(null),2019-05-24 16:28:00,Tripos (Amphiceratium) contortus var. karstenii
905,-32,115.41667,2019-05-07 09:44:00,Tripos (Ceratium) furca
905,-32,115.41667,2019-05-07 09:44:00,Tripos (Tripoceratium) massiliensis
905,-32,115.41667,2019-05-07 09:44:00,Tripos (Tripoceratium) trichoceros
905,-32,115.41667,2019-05-07 09:44:00,Climacodium frauenfeldianum
905,-32,115.41667,2019-05-07 09:44:00,Odontella sinensis
905,-32,115.41667,2019-05-07 09:44:00,Coscinodiscus gigas
911,-35.83217,136.44733,2019-05-14 16:40:00,Tripos (Tripoceratium) hexacanthus
911,-35.83217,136.44733,2019-05-14 16:40:00,Tripos (Tripoceratium) muelleri
911,-35.83217,136.44733,2019-05-14 16:40:00,Tripos (Tripoceratium) lunula
911,-35.83217,136.44733,2019-05-14 16:40:00,Tripos (Tripoceratium) carriensis
911,-35.83217,136.44733,2019-05-14 16:40:00,Tripos (Tripoceratium) massiliensis
911,-35.83217,136.44733,2019-05-14 16:40:00,Tripos (Tripoceratium) trichoceros
911,-35.83217,136.44733,2019-05-14 16:40:00,Tripos (Poroceratium) gravidus
911,-35.83217,136.44733,2019-05-14 16:40:00,Chaetoceros (Phaeoceros) coarctatus
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Tripoceratium) muelleri
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Ceratium) pentagonus
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Ceratium) candelabrum
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Tripoceratium) ranipes
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Tripoceratium) massiliensis
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Tripoceratium) vultur
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Tripoceratium) trichoceros
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Poroceratium) gravidus
908,-34.11923,151.22667,2019-05-23 09:45:00,Ceratocorys horrida
908,-34.11923,151.22667,2019-05-23 09:45:00,Proboscia alata
908,-34.11923,151.22667,2019-05-23 09:45:00,Planktoniella sol
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Tripoceratium) contortus
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos (Tripoceratium) symmetricus
908,-34.11923,151.22667,2019-05-23 09:45:00,Pyrocystis fusiformis
908,-34.11923,151.22667,2019-05-23 09:45:00,Ceratium vultur var. japonicum
908,-34.11923,151.22667,2019-05-23 09:45:00,Pyrocystis hamulus
908,-34.11923,151.22667,2019-05-23 09:45:00,Tripos euarcuatus
906,-32,115.41667,2019-05-27 09:33:00,Tripos (Tripoceratium) muelleri
906,-32,115.41667,2019-05-27 09:33:00,Tripos (Tripoceratium) macroceros
906,-32,115.41667,2019-05-27 09:33:00,Tripos (Tripoceratium) massiliensis
906,-32,115.41667,2019-05-27 09:33:00,Tripos (Tripoceratium) trichoceros
906,-32,115.41667,2019-05-27 09:33:00,Thalassionema nitzschioides
906,-32,115.41667,2019-05-27 09:33:00,Tripos (Tripoceratium) contortus
906,-32,115.41667,2019-05-27 09:33:00,Odontella sinensis
906,-32,115.41667,2019-05-27 09:33:00,Tripos euarcuatus
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Ceratium) furca
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Amphiceratium) fusus
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) hexacanthus
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) muelleri
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Ceratium) pentagonus
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Ceratium) candelabrum
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Amphiceratium) biceps
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Amphiceratium) falcatus
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) ranipes
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) macroceros
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) carriensis
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) massiliensis
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) vultur
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) trichoceros
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) horridus
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Poroceratium) gravidus
901,-27.345,153.562,2019-05-27 10:28:00,Ceratocorys horrida
901,-27.345,153.562,2019-05-27 10:28:00,Planktoniella sol
901,-27.345,153.562,2019-05-27 10:28:00,Protoperidinium oceanicum
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) contortus
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) symmetricus
901,-27.345,153.562,2019-05-27 10:28:00,Pyrocystis fusiformis
901,-27.345,153.562,2019-05-27 10:28:00,Amphisolenia bidentata
901,-27.345,153.562,2019-05-27 10:28:00,Tripos (Tripoceratium) hundhausenii
913,-19.30847,147.61842,2019-05-28 11:18:00,Tripos (Tripoceratium) muelleri
913,-19.30847,147.61842,2019-05-28 11:18:00,Tripos (Tripoceratium) massiliensis
913,-19.30847,147.61842,2019-05-28 11:18:00,Tripos (Tripoceratium) trichoceros
913,-19.30847,147.61842,2019-05-28 11:18:00,Guinardia flaccida
913,-19.30847,147.61842,2019-05-28 11:18:00,Rhizosolenia bergonii
913,-19.30847,147.61842,2019-05-28 11:18:00,Chaetoceros (Phaeoceros) coarctatus
913,-19.30847,147.61842,2019-05-28 11:18:00,Odontella sinensis
913,-19.30847,147.61842,2019-05-28 11:18:00,Coscinodiscus gigas
913,-19.30847,147.61842,2019-05-28 11:18:00,Amphisolenia bidentata
913,-19.30847,147.61842,2019-05-28 11:18:00,Pseudosolenia calcar-avis
914,-19.30847,147.61842,2019-05-07 13:01:00,Tripos (Amphiceratium) fusus
914,-19.30847,147.61842,2019-05-07 13:01:00,Tripos (Tripoceratium) muelleri
914,-19.30847,147.61842,2019-05-07 13:01:00,Tripos (Tripoceratium) massiliensis
914,-19.30847,147.61842,2019-05-07 13:01:00,Tripos (Tripoceratium) trichoceros
914,-19.30847,147.61842,2019-05-07 13:01:00,Chaetoceros (Phaeoceros) peruvianus
914,-19.30847,147.61842,2019-05-07 13:01:00,Guinardia flaccida
914,-19.30847,147.61842,2019-05-07 13:01:00,Rhizosolenia robusta
914,-19.30847,147.61842,2019-05-07 13:01:00,Rhizosolenia bergonii
914,-19.30847,147.61842,2019-05-07 13:01:00,Proboscia alata
914,-19.30847,147.61842,2019-05-07 13:01:00,Chaetoceros (Phaeoceros) coarctatus
914,-19.30847,147.61842,2019-05-07 13:01:00,Odontella sinensis
914,-19.30847,147.61842,2019-05-07 13:01:00,Tripos (Tripoceratium) brevis
914,-19.30847,147.61842,2019-05-07 13:01:00,Coscinodiscus gigas
914,-19.30847,147.61842,2019-05-07 13:01:00,Amphisolenia bidentata
914,-19.30847,147.61842,2019-05-07 13:01:00,Bacillaria paxillifera
914,-19.30847,147.61842,2019-05-07 13:01:00,Bellerochea malleus
914,-19.30847,147.61842,2019-05-07 13:01:00,Coscinodiscus gigas
956,(null),(null),2019-05-25 16:26:00,Tripos (Tripoceratium) hexacanthus
956,(null),(null),2019-05-25 16:26:00,Tripos (Tripoceratium) vultur
956,(null),(null),2019-05-25 16:26:00,Tripos (Tripoceratium) trichoceros
956,(null),(null),2019-05-25 16:26:00,Ceratocorys horrida
956,(null),(null),2019-05-25 16:26:00,Tripos (Tripoceratium) axialis
956,(null),(null),2019-05-25 16:26:00,Ornithocercus quadratus
956,(null),(null),2019-05-25 16:26:00,Tripos (Amphiceratium) contortus var. karstenii
957,(null),(null),2019-05-26 16:25:00,Tripos (Tripoceratium) hexacanthus
957,(null),(null),2019-05-26 16:25:00,Tripos (Tripoceratium) carriensis
957,(null),(null),2019-05-26 16:25:00,Tripos (Tripoceratium) massiliensis
957,(null),(null),2019-05-26 16:25:00,Tripos (Tripoceratium) trichoceros
957,(null),(null),2019-05-26 16:25:00,Tripos (Poroceratium) gravidus
957,(null),(null),2019-05-26 16:25:00,Ceratocorys horrida
957,(null),(null),2019-05-26 16:25:00,Ornithocercus quadratus
957,(null),(null),2019-05-26 16:25:00,Tripos (Amphiceratium) contortus var. karstenii
958,(null),(null),2019-05-27 17:26:00,Tripos (Tripoceratium) hexacanthus
958,(null),(null),2019-05-27 17:26:00,Tripos (Tripoceratium) macroceros
958,(null),(null),2019-05-27 17:26:00,Tripos (Tripoceratium) carriensis
958,(null),(null),2019-05-27 17:26:00,Tripos (Tripoceratium) massiliensis
958,(null),(null),2019-05-27 17:26:00,Ceratocorys horrida
958,(null),(null),2019-05-27 17:26:00,Planktoniella sol
958,(null),(null),2019-05-27 17:26:00,Tripos (Tripoceratium) contortus
958,(null),(null),2019-05-27 17:26:00,Tripos (Tripoceratium) axialis
958,(null),(null),2019-05-27 17:26:00,Tripos (Amphiceratium) contortus var. karstenii
896,-12.4,130.76805,2019-05-30 10:25:00,Tripos (Ceratium) furca
896,-12.4,130.76805,2019-05-30 10:25:00,Tripos (Amphiceratium) fusus
896,-12.4,130.76805,2019-05-30 10:25:00,Tripos (Tripoceratium) muelleri
896,-12.4,130.76805,2019-05-30 10:25:00,Tripos (Tripoceratium) trichoceros
896,-12.4,130.76805,2019-05-30 10:25:00,Guinardia striata
896,-12.4,130.76805,2019-05-30 10:25:00,Guinardia flaccida
896,-12.4,130.76805,2019-05-30 10:25:00,Rhizosolenia robusta
896,-12.4,130.76805,2019-05-30 10:25:00,Proboscia alata
896,-12.4,130.76805,2019-05-30 10:25:00,Ditylum brightwellii
896,-12.4,130.76805,2019-05-30 10:25:00,Odontella sinensis
896,-12.4,130.76805,2019-05-30 10:25:00,Tripos (Tripoceratium) brevis
896,-12.4,130.76805,2019-05-30 10:25:00,Dinophysis miles
896,-12.4,130.76805,2019-05-30 10:25:00,Bacillaria paxillifera
896,-12.4,130.76805,2019-05-30 10:25:00,Palmerina hardmaniana
896,-12.4,130.76805,2019-05-30 10:25:00,Bellerochea malleus
