LATITUDE,LONGITUDE,SAMPLE_TIME_UTC
-44.58,155.48,1961-01-18 00:00:00
-44.08,150.88,1961-01-16 00:00:00
-30.9,154.8,1960-11-23 00:00:00
-30.3,153.95,1962-01-14 00:00:00
-38.7,156.05,1960-11-15 00:00:00
-40.2,143.1,1947-05-06 00:00:00
-37.97,165.83,1961-02-01 00:00:00
-34.11923,151.22667,1972-04-19 00:00:00
-37.581,149.743,1959-01-01 00:00:00
-11.5325,127.97848,1963-01-01 00:00:00
-10.8013,142.0005,1982-03-17 00:00:00
-34.0833,151.2083,1959-03-02 00:00:00
-34.0833,151.2083,1959-05-22 00:00:00
-34.0833,151.2583,1959-07-07 00:00:00
-34.0833,151.2583,1959-07-29 00:00:00
-28.0026,153.4379,1961-01-01 00:00:00
-18.2,118.9,1982-05-06 00:00:00
-12.6,141.1,1991-09-06 00:00:00
-12.6,141.6,1986-06-06 00:00:00
-12.5,141.5,1987-09-20 00:00:00
-12.6,141.1,1989-01-11 00:00:00
-12.5,141.5,1991-08-09 00:00:00
-43.10662,147.71812,1993-05-24 00:00:00
-43.10662,147.71812,1994-02-15 00:00:00
-43.10662,147.71812,1993-02-15 00:00:00
-43.10662,147.03547,1993-12-30 00:00:00
-43.10662,147.03547,1994-06-02 00:00:00
-43.10662,147.71812,1994-12-12 00:00:00
-42.88579,147.71812,1994-05-23 00:00:00
-42.88579,147.71812,1994-03-14 00:00:00
-43.10662,147.03547,1995-03-16 00:00:00
-43.10662,147.71812,1994-04-21 00:00:00
-27.381,153.393,2011-04-19 00:00:00
-27.386,153.16,2010-10-05 00:00:00
-27.352,153.167,2010-08-09 00:00:00
-27.352,153.167,2010-02-09 00:00:00
-28.48,154.05,(null)
-33.45,153.3,(null)
-18.33,157.72,(null)
-61,137.3,1947-01-20 00:00:00
-44.58,155.48,(null)
-34.1176,151.2182,2005-08-17 00:00:00
-39.34,142.512,(null)
-41.52,144.22,(null)
-36.031609,139.570313,2012-08-01 00:00:00
-54.9905014,141.7268982,(null)
-63.05879974,141.0877991,(null)
-35.901496,139.396334,2013-05-01 00:00:00
-35.71833333,137.9180556,2013-01-16 00:00:00
-30,114.82,2007-05-25 14:27:00
-23,113.66,2007-06-02 17:14:00
-25.96,112.25,2005-07-28 10:57:53
-30.66,109.65,2003-10-19 11:41:00
-31.1,113.03,2003-10-08 23:03:00
-32.22,111.67,2003-10-03 23:23:00
-34.1176,151.2182,2009-09-25 00:00:00
(null),(null),2012-03-26 00:00:00
-32.5857,151.97,2006-02-13 00:00:00
-32.5857,151.97,2008-04-22 00:00:00
-32.5857,151.97,2007-12-31 00:00:00
-21.675,114.101,2000-11-17 04:39:25
(null),(null),2005-08-02 00:00:00
-30.4574,153.033,2010-08-13 00:00:00
-29.4324,153.348,2006-08-22 00:00:00
-29.4324,153.348,2010-04-26 00:00:00
-29.4324,153.348,2013-11-16 00:00:00
(null),(null),2005-08-16 00:00:00
-32.8781,151.791,2007-06-05 00:00:00
(null),(null),2008-04-01 00:00:00
(null),(null),2007-03-07 00:00:00
-30.8911,153.013,2008-12-19 00:00:00
-30.8911,153.013,2005-09-12 00:00:00
-35.7046,150.18,2011-12-05 00:00:00
-35.7046,150.18,2006-11-21 00:00:00
-35.7046,150.18,2013-04-29 00:00:00
-35.7046,150.18,2014-01-07 00:00:00
-35.7046,150.18,2013-03-08 00:00:00
-35.7046,150.18,2013-05-14 00:00:00
-35.7046,150.18,2008-02-11 00:00:00
-35.7046,150.18,2009-07-13 00:00:00
(null),(null),2007-02-27 00:00:00
-35.7046,150.18,2009-04-30 00:00:00
-35.7046,150.18,2007-04-18 00:00:00
-35.7046,150.18,2010-08-11 00:00:00
-35.7046,150.18,2010-06-28 00:00:00
-30.9144,152.993,2009-12-08 00:00:00
-30.9144,152.993,2013-11-11 00:00:00
-35.7046,150.18,2009-06-26 00:00:00
-31.6818,152.781,2006-10-04 00:00:00
-31.6818,152.781,2009-10-14 00:00:00
-31.6433,152.826,2006-10-04 00:00:00
-31.6433,152.826,2013-07-17 00:00:00
-31.6433,152.826,2008-12-30 00:00:00
-31.6818,152.781,2013-12-18 00:00:00
-31.6818,152.781,2012-10-03 00:00:00
-31.6818,152.781,2013-01-02 00:00:00
-30.8911,153.013,2005-12-09 00:00:00
-31.6433,152.826,2009-12-15 00:00:00
-31.6433,152.826,2010-08-30 00:00:00
-31.3983,152.891,2011-01-23 00:00:00
-31.3983,152.891,2011-08-08 00:00:00
-31.3983,152.891,2011-09-12 00:00:00
-31.3983,152.891,2010-10-25 00:00:00
-32.6706,152.123,2011-11-13 00:00:00
-31.6276,152.791,2011-10-19 00:00:00
-32.6706,152.123,2011-03-28 00:00:00
-32.6706,152.123,2010-10-11 00:00:00
-32.6706,152.123,2011-01-31 00:00:00
-32.6706,152.123,2012-01-02 00:00:00
-31.6276,152.791,2012-01-05 00:00:00
-32.6706,152.123,2014-04-01 00:00:00
-32.6706,152.123,2006-09-19 00:00:00
-31.6276,152.791,2010-12-08 00:00:00
-31.6276,152.791,2005-12-01 00:00:00
-35.7051,150.141,2010-05-03 00:00:00
-32.6698,152.168,2007-09-10 00:00:00
-32.6698,152.168,2009-04-20 00:00:00
-32.6698,152.168,2009-04-27 00:00:00
-32.6698,152.168,2005-08-22 00:00:00
-31.3983,152.891,2009-09-28 00:00:00
-31.3983,152.891,2008-10-21 00:00:00
-32.6698,152.168,2010-03-22 00:00:00
-31.3983,152.891,2008-08-28 00:00:00
-32.6698,152.168,2013-05-27 00:00:00
-31.3983,152.891,2007-10-17 00:00:00
-31.3983,152.891,2007-07-30 00:00:00
-31.3983,152.891,2007-03-08 00:00:00
-33.5604,151.151,2009-05-14 00:00:00
-33.5604,151.151,2009-08-18 00:00:00
-33.5604,151.151,2008-07-14 00:00:00
-33.5604,151.151,2008-07-30 00:00:00
-33.5604,151.151,2009-01-28 00:00:00
-33.5397,151.145,2010-07-26 00:00:00
-33.5604,151.151,2005-09-22 00:00:00
-35.7051,150.141,2008-04-22 00:00:00
-35.7051,150.141,2009-02-10 00:00:00
-35.7051,150.141,2005-10-04 00:00:00
-35.7051,150.141,2008-09-22 00:00:00
-35.7051,150.141,2006-08-12 00:00:00
-33.5604,151.151,2006-04-26 00:00:00
-33.5604,151.151,2010-05-11 00:00:00
-33.5604,151.151,2010-07-16 00:00:00
-33.5604,151.151,2011-10-10 00:00:00
-33.5604,151.151,2011-08-13 00:00:00
-35.7051,150.141,2013-01-16 00:00:00
-35.7051,150.141,2010-10-25 00:00:00
-35.7051,150.141,2010-08-31 00:00:00
-35.7051,150.141,2013-07-24 00:00:00
-33.5552,151.233,2007-11-28 00:00:00
-33.5397,151.145,2007-09-07 00:00:00
-33.5397,151.145,2006-06-21 00:00:00
-33.5552,151.233,2007-05-24 00:00:00
-33.5552,151.233,2012-02-08 00:00:00
-33.5397,151.145,2012-02-28 00:00:00
-33.5397,151.145,2010-11-17 00:00:00
-33.5397,151.145,2012-08-15 00:00:00
-33.5397,151.145,2012-01-16 00:00:00
-33.5397,151.145,2012-02-08 00:00:00
-33.4632,151.326,2008-08-18 00:00:00
-35.6729,150.129,2013-12-09 00:00:00
-35.6729,150.129,2013-07-24 00:00:00
-35.6729,150.129,2012-10-08 00:00:00
-31.9417,152.603,2012-07-12 00:00:00
-31.8899,152.655,2014-07-07 00:00:00
-31.8899,152.655,2014-03-13 00:00:00
-31.8899,152.655,2013-10-01 00:00:00
-33.5228,151.233,2013-08-12 00:00:00
-33.5228,151.233,2014-05-12 00:00:00
-31.8805,152.594,2011-02-07 00:00:00
-31.8805,152.594,2008-05-28 00:00:00
-31.8805,152.594,2012-10-24 00:00:00
-35.6729,150.129,2011-04-12 00:00:00
-31.8899,152.655,2005-10-26 00:00:00
-31.8899,152.655,2010-07-05 00:00:00
-31.8805,152.594,2013-11-04 00:00:00
-35.6729,150.129,2007-09-18 00:00:00
-33.4632,151.326,2010-02-01 00:00:00
-33.4632,151.326,2014-05-05 00:00:00
-33.4632,151.326,2012-11-26 00:00:00
-33.4632,151.326,2014-05-26 00:00:00
-33.4632,151.326,2013-03-08 00:00:00
-33.5203,151.351,2007-09-20 00:00:00
-33.5203,151.351,2014-07-21 00:00:00
-33.5203,151.351,2007-03-05 00:00:00
-32.6843,151.997,2014-07-21 00:00:00
-32.6843,151.997,2007-09-24 00:00:00
-32.6843,151.997,2014-08-04 00:00:00
-32.6843,151.997,2013-12-17 00:00:00
-32.6843,151.997,2008-07-08 00:00:00
-32.6843,151.997,2008-02-05 00:00:00
-32.6843,151.997,2011-08-12 00:00:00
-32.6843,151.997,2006-02-28 00:00:00
-32.6843,151.997,2013-06-10 00:00:00
-32.6843,151.997,2006-01-16 00:00:00
-33.49,151.351,2012-03-05 00:00:00
-33.49,151.351,2013-02-11 00:00:00
-33.49,151.351,2013-07-28 00:00:00
-33.49,151.351,2012-07-23 00:00:00
-33.49,151.351,2011-09-19 00:00:00
-32.7614,151.986,2014-03-03 00:00:00
-32.7614,151.986,2013-11-05 00:00:00
-32.7614,151.986,2011-05-30 00:00:00
-32.7614,151.986,2012-07-30 00:00:00
-32.7614,151.986,2006-04-17 00:00:00
-33.4937,151.373,2013-12-02 00:00:00
-33.4937,151.373,2007-07-23 00:00:00
-33.4937,151.373,2007-11-05 00:00:00
-33.4937,151.373,2006-12-11 00:00:00
-33.4937,151.373,2007-07-11 00:00:00
-32.7614,151.986,2009-09-28 00:00:00
-33.4937,151.373,2010-05-03 00:00:00
-33.4937,151.373,2009-12-14 00:00:00
-32.7614,151.986,2010-02-01 00:00:00
-32.6989,152.06,2007-07-10 00:00:00
-32.6989,152.06,2007-07-24 00:00:00
-32.7226,152.065,2010-03-08 00:00:00
-32.6989,152.06,2007-02-19 00:00:00
-32.733,152.053,2006-08-29 00:00:00
-32.733,152.053,2006-11-13 00:00:00
-32.733,152.053,2013-06-30 00:00:00
-32.733,152.053,2008-04-22 00:00:00
-32.733,152.053,2006-12-11 00:00:00
-32.733,152.053,2006-10-17 00:00:00
-32.733,152.053,2008-03-04 00:00:00
-32.6989,152.06,2011-12-13 00:00:00
-32.6989,152.06,2010-10-11 00:00:00
-34.0166,151.186,2009-10-06 00:00:00
-32.7614,151.986,2008-04-01 00:00:00
-32.6989,152.06,2012-05-28 00:00:00
-32.6989,152.06,2014-03-18 00:00:00
-32.6989,152.06,2014-01-20 00:00:00
-32.6989,152.06,2014-04-07 00:00:00
-32.6989,152.06,2007-02-06 00:00:00
-32.6989,152.06,2013-04-08 00:00:00
-32.6989,152.06,2012-08-13 00:00:00
-34.0166,151.186,2012-02-06 00:00:00
-34.0166,151.186,2014-04-04 00:00:00
-34.0166,151.186,2006-03-07 00:00:00
-34.0166,151.186,2012-11-20 00:00:00
-32.733,152.053,2011-01-31 00:00:00
-32.733,152.053,2011-12-13 00:00:00
-32.733,152.053,2011-05-09 00:00:00
-32.733,152.053,2010-11-29 00:00:00
-32.733,152.053,2009-11-30 00:00:00
-32.733,152.053,2008-08-26 00:00:00
-34.0166,151.186,2010-10-20 00:00:00
-32.733,152.053,2009-06-22 00:00:00
-36.4238,150.054,2009-05-28 00:00:00
-36.4238,150.054,2010-07-22 00:00:00
-36.4238,150.054,2010-02-22 00:00:00
-32.7226,152.065,2007-09-09 00:00:00
-32.7226,152.065,2008-09-01 00:00:00
-32.7226,152.065,2006-07-22 00:00:00
-32.7226,152.065,2008-09-22 00:00:00
-36.4238,150.054,2012-03-18 00:00:00
-32.7226,152.065,2010-09-06 00:00:00
-32.7226,152.065,2006-02-14 00:00:00
-32.7226,152.065,2012-11-05 00:00:00
-32.7226,152.065,2013-02-11 00:00:00
-36.8926,149.92,2010-03-30 00:00:00
-36.8985,149.887,2009-07-25 00:00:00
-36.8926,149.92,2009-09-15 00:00:00
-36.8985,149.887,2007-08-06 00:00:00
-36.8985,149.887,2008-09-08 00:00:00
-36.8985,149.887,2010-05-24 00:00:00
-36.8985,149.887,2013-08-18 00:00:00
-36.8985,149.887,2013-06-26 00:00:00
(null),(null),2008-05-28 00:00:00
-30.7084,152.95,2014-06-24 00:00:00
-30.7084,152.95,2011-11-09 00:00:00
-30.7084,152.95,2012-04-09 00:00:00
-30.7084,152.95,2014-01-28 00:00:00
-30.7084,152.95,2014-04-09 00:00:00
-30.7084,152.95,2012-11-26 00:00:00
-30.7084,152.95,2006-04-10 00:00:00
-30.7084,152.95,2013-04-08 00:00:00
-30.8515,153.003,2009-10-07 00:00:00
-30.8515,153.003,2008-03-09 00:00:00
-30.8515,153.003,2005-11-08 00:00:00
-30.6701,152.987,2011-07-27 00:00:00
-30.6701,152.987,2012-07-18 00:00:00
-36.6747,149.986,2008-08-17 00:00:00
-30.6701,152.987,2007-09-28 00:00:00
-30.6701,152.987,2008-08-27 00:00:00
-30.6701,152.987,2014-06-09 00:00:00
-30.6701,152.987,2008-05-06 00:00:00
-36.6747,149.986,2007-12-10 00:00:00
-36.8926,149.92,2008-05-27 00:00:00
-36.8926,149.92,2008-06-24 00:00:00
-30.8515,153.003,2011-03-01 00:00:00
(null),(null),2010-06-21 00:00:00
(null),(null),2012-01-10 00:00:00
-36.9674,149.889,2012-02-28 00:00:00
-36.9674,149.889,2011-08-09 00:00:00
-36.9674,149.889,2013-11-26 00:00:00
-36.9674,149.889,2010-04-22 00:00:00
-33.5326,151.265,2011-09-14 00:00:00
-33.5326,151.265,2012-09-18 00:00:00
-33.5326,151.265,2012-01-03 00:00:00
-33.5326,151.265,2011-02-14 00:00:00
-33.5326,151.265,2011-02-28 00:00:00
-33.5326,151.265,2011-10-31 00:00:00
-33.5326,151.265,2007-03-19 00:00:00
-33.5326,151.265,2007-04-16 00:00:00
-30.7084,152.95,2009-12-16 00:00:00
-32.692,152.126,2008-08-05 00:00:00
-32.692,152.126,2008-03-24 00:00:00
-32.6648,152.052,2010-12-13 00:00:00
-32.692,152.126,2008-11-17 00:00:00
-32.692,152.126,2011-11-13 00:00:00
-32.692,152.126,2010-02-01 00:00:00
-32.692,152.126,2012-07-16 00:00:00
-32.692,152.126,2013-04-08 00:00:00
-32.692,152.126,2014-02-17 00:00:00
-32.692,152.126,2013-05-07 00:00:00
-32.692,152.126,2013-02-25 00:00:00
-32.692,152.126,2006-12-31 00:00:00
-32.692,152.126,2012-12-17 00:00:00
-36.9674,149.889,2007-10-09 00:00:00
-36.9674,149.889,2010-01-31 00:00:00
-36.9674,149.889,2009-05-12 00:00:00
-36.9674,149.889,2007-07-25 00:00:00
-36.9674,149.889,2014-04-23 00:00:00
(null),(null),2013-05-05 00:00:00
(null),(null),2012-10-28 00:00:00
(null),(null),2011-04-27 00:00:00
-28.8763,153.569,2007-01-22 00:00:00
-32.6648,152.052,2008-02-05 00:00:00
-32.6648,152.052,2008-08-05 00:00:00
-32.6648,152.052,2007-02-07 00:00:00
-32.6648,152.052,2008-03-04 00:00:00
-32.6648,152.052,2008-08-26 00:00:00
-28.8763,153.569,2009-12-08 00:00:00
-28.8763,153.569,2007-06-05 00:00:00
-28.8763,153.569,2007-03-08 00:00:00
-28.8763,153.569,2005-11-08 00:00:00
-28.8763,153.569,2011-11-27 00:00:00
-32.6648,152.052,2006-02-14 00:00:00
-32.6648,152.052,2006-02-02 00:00:00
-34.8628,150.732,2011-12-09 00:00:00
-34.8628,150.732,2013-12-10 00:00:00
-34.8628,150.732,2013-09-30 00:00:00
-34.8628,150.732,2010-12-15 00:00:00
-34.8628,150.732,2010-08-09 00:00:00
-34.8628,150.732,2010-03-15 00:00:00
(null),(null),2007-09-26 00:00:00
-34.8628,150.732,2009-11-16 00:00:00
-37.0763,149.892,2013-12-16 00:00:00
-37.0763,149.892,2013-07-29 00:00:00
-37.0763,149.892,2006-04-04 00:00:00
-37.0763,149.892,2008-01-09 00:00:00
-37.0763,149.892,2006-08-16 00:00:00
-37.0763,149.892,2007-03-05 00:00:00
-34.8984,150.744,2014-01-31 00:00:00
-34.8984,150.744,2012-12-12 00:00:00
-34.8984,150.744,2010-07-12 00:00:00
-34.8984,150.744,2010-02-24 00:00:00
-34.8984,150.744,2011-04-27 00:00:00
-34.8628,150.732,2009-05-26 00:00:00
-34.8984,150.744,2010-09-20 00:00:00
-37.0912,149.914,2012-12-11 00:00:00
(null),(null),2007-09-19 00:00:00
-37.0912,149.914,2008-03-24 00:00:00
-37.0912,149.914,2009-01-14 00:00:00
-37.0912,149.914,2013-03-12 00:00:00
-37.0912,149.914,2007-08-15 00:00:00
-37.0912,149.914,2008-07-02 00:00:00
(null),(null),2013-01-22 00:00:00
(null),(null),2013-11-26 00:00:00
-37.0763,149.892,2009-07-29 00:00:00
-28.2137,153.504,2009-01-07 00:00:00
-28.2137,153.504,2010-11-02 00:00:00
-28.1942,153.514,2007-09-11 00:00:00
-36.0389,150.108,2005-10-17 00:00:00
-36.0389,150.108,2005-11-01 00:00:00
-36.0389,150.108,2009-06-22 00:00:00
-36.0683,150.131,2006-11-06 00:00:00
-28.2137,153.504,2007-02-27 00:00:00
-36.2126,150.117,2013-12-02 00:00:00
-36.2126,150.117,2014-02-02 00:00:00
-36.2126,150.117,2008-04-28 00:00:00
-36.2126,150.117,2007-07-11 00:00:00
-36.2126,150.117,2014-06-10 00:00:00
-36.2126,150.117,2008-03-24 00:00:00
-36.6234,150.017,2008-07-30 00:00:00
-36.6234,150.017,2007-06-25 00:00:00
-36.6234,150.017,2008-09-10 00:00:00
-36.2126,150.117,2010-01-05 00:00:00
-36.2126,150.117,2010-09-19 00:00:00
-36.6015,150.013,2008-11-05 00:00:00
-28.1942,153.514,2009-11-06 00:00:00
-28.1942,153.514,2010-09-02 00:00:00
-28.1942,153.514,2009-09-15 00:00:00
-28.1942,153.514,2009-01-07 00:00:00
-28.1942,153.514,2006-01-23 00:00:00
-36.2126,150.117,2011-05-02 00:00:00
-36.2126,150.117,2011-10-23 00:00:00
-36.2126,150.117,2011-11-15 00:00:00
-36.6015,150.013,2007-01-22 00:00:00
-36.6015,150.013,2014-05-18 00:00:00
-36.6015,150.013,2013-07-29 00:00:00
-28.1942,153.514,2012-10-09 00:00:00
-36.6234,150.017,2011-10-11 00:00:00
-36.6015,150.013,2011-08-29 00:00:00
-36.6015,150.013,2010-08-09 00:00:00
-36.6234,150.017,2009-04-14 00:00:00
(null),(null),2006-10-19 00:00:00
(null),(null),2012-06-13 00:00:00
(null),(null),2007-07-05 00:00:00
-36.2265,150.077,2006-09-12 00:00:00
-36.2265,150.077,2012-02-01 00:00:00
-36.2265,150.077,2012-12-01 00:00:00
-36.2265,150.077,2008-04-07 00:00:00
-36.2126,150.117,2009-02-23 00:00:00
-36.2126,150.117,2009-07-28 00:00:00
(null),(null),2014-01-09 00:00:00
(null),(null),2014-04-29 00:00:00
-37.2408,149.926,2009-08-09 00:00:00
-37.2408,149.926,2010-01-03 00:00:00
-37.2408,149.926,2011-09-11 00:00:00
-37.2483,149.955,2009-04-05 00:00:00
-37.2408,149.926,2010-07-11 00:00:00
-37.2408,149.926,2010-08-01 00:00:00
-37.2483,149.955,2012-11-25 00:00:00
-37.2483,149.955,2011-06-09 00:00:00
-37.2483,149.955,2011-10-23 00:00:00
-37.2483,149.955,2007-07-09 00:00:00
-37.2483,149.955,2006-06-20 00:00:00
-37.2483,149.955,2014-04-30 00:00:00
-37.2483,149.955,2007-12-26 00:00:00
-37.2408,149.926,2005-11-07 00:00:00
(null),(null),2012-04-11 00:00:00
-37.2408,149.926,2008-06-22 00:00:00
-37.2408,149.926,2009-01-26 00:00:00
-29.8773,153.264,2013-11-19 00:00:00
-29.8773,153.264,2006-01-06 00:00:00
-37.2408,149.926,2007-09-16 00:00:00
-37.2408,149.926,2006-04-25 00:00:00
-37.2408,149.926,2014-03-23 00:00:00
-37.2408,149.926,2006-06-20 00:00:00
-12.35202,130.6770533,2013-09-16 04:56:00
-46.93473,142.25826,2011-01-16 00:00:00
-34.87553333,138.4632833,2005-10-20 00:00:00
-12.01702167,132.468305,2013-09-11 06:46:00
-12.21822167,130.8296817,2013-09-13 07:30:00
-46.93473,142.25826,2010-10-27 00:00:00
-32.72713333,151.6854833,2001-11-12 00:00:00
-30.96777778,153.3302778,1998-11-17 00:00:00
-32.17412429,152.8908333,1999-01-29 11:35:00
-32.72795,151.69105,2001-11-12 00:00:00
-30.5843,153.3775,1999-01-21 06:00:00
-30.5655,153.3142,1999-01-22 00:00:00
-30.53416667,153.1772222,1998-11-22 00:00:00
-31.746,152.9168,1999-01-24 22:00:00
-31.8017,153.0684,1999-01-25 01:00:00
-32.125,152.8054,1999-01-25 20:00:00
-30.989,153.1619,1999-01-26 16:00:00
-32.5624,152.5441,1999-01-29 11:00:00
-34.11666667,151.2225,1998-11-25 00:00:00
-34.08555556,151.2041667,1998-11-26 00:00:00
-34.08583333,151.21,1998-11-26 00:00:00
-31.8888,152.9162,1998-11-19 17:00:00
-31.9889,152.8771,1998-11-19 21:00:00
-31.7493,153.0141,1998-11-20 13:00:00
-31.7459,153.0252,1998-11-21 01:00:00
-31.7363,152.9364,1998-11-21 08:00:00
-32.7277,151.6856833,2001-10-08 00:00:00
-30.5623,153.1763,1998-11-23 04:05:00
-31.4279,153.1864,1998-11-23 21:00:00
-31.7699,152.8841,1998-11-25 03:00:00
-32.83083333,152.0866667,1999-01-31 03:00:00
-31.83445238,153.0786111,1999-01-25 11:30:00
-18.49393333,146.318,2012-03-30 02:05:00
-18.00051667,146.1419667,2014-02-05 02:13:00
-13.87283,143.832,2001-08-22 00:00:00
-14.22017,144.1073,2001-08-23 00:00:00
-17.96011667,146.1458333,2013-01-26 00:35:00
-17.15988333,146.0007167,2013-11-21 02:45:00
-14.22035,144.05235,2013-01-30 05:00:00
-17.77558333,146.1657333,2013-01-27 08:00:00
-33.12,126.08,1982-06-24 00:00:00
-38.10096741,144.3987274,2015-05-26 00:00:00
-39.93685,143.25208,1979-02-08 09:00:00
-40.98897,143.26178,1980-10-06 13:00:00
-40.98631,149.05638,1980-08-07 05:00:00
-39.02578,147.8266,1979-02-20 14:00:00
-40.96972,145.6307,1980-10-21 14:00:00
-39.03432,149.0399,1980-07-30 21:00:00
-40.97802,144.79574,1980-08-02 04:00:00
-39.02578,147.8266,1980-08-15 12:00:00
-39.03432,149.0399,1980-07-28 06:00:00
-39.93685,143.25208,1980-08-05 12:00:00
-40.97802,144.79574,1980-11-24 01:00:00
-39.03432,149.0399,1982-09-02 13:00:00
-39.92468,146.45468,1982-09-02 16:00:00
-39.92468,146.45468,1982-08-26 23:00:00
-38.05703354,144.8704071,2015-10-29 00:00:00
-40.98631,149.05638,1980-02-18 20:00:00
-40.96972,145.6307,1980-12-09 19:00:00
-39.93685,143.25208,1982-03-13 12:00:00
-39.94153,147.86093,1980-10-22 19:00:00
-40.98897,143.26178,1980-08-15 10:00:00
-40.98897,143.26178,1980-08-14 04:00:00
-33.59869667,151.12327333,2015-05-05 00:00:00
-33.59869667,151.12327333,2012-05-07 00:00:00
-33.59869667,151.12327333,2005-10-05 00:00:00
-37.87018967,144.9338074,2018-05-16 00:00:00
-33.59869667,151.12327333,2010-11-04 00:00:00
-33.58666167,151.12044167,2004-06-04 00:00:00
-33.58666167,151.12044167,2005-09-07 00:00:00
-33.546255,151.23186833,2006-01-17 00:00:00
-33.58666167,151.12044167,2006-02-23 00:00:00
-33.58666167,151.12044167,2003-11-11 00:00:00
-33.58666167,151.12044167,2003-07-04 00:00:00
-33.59869667,151.12327333,2012-04-10 00:00:00
-33.546255,151.23186833,2008-01-16 00:00:00
-33.58666167,151.12044167,2008-02-07 00:00:00
-33.58666167,151.12044167,2007-12-11 00:00:00
-33.546255,151.23186833,2008-12-09 00:00:00
-33.546255,151.23186833,2007-02-07 00:00:00
-33.47255,151.13343,2011-04-07 00:00:00
-33.56866833,151.24104667,2011-02-03 00:00:00
-33.47255,151.13343,2011-07-14 00:00:00
-33.58666167,151.12044167,2011-10-28 00:00:00
-33.40256333,151.01783833,2011-11-09 00:00:00
-33.56866833,151.24104667,2011-11-09 00:00:00
-33.52909333,151.14368333,2010-12-21 00:00:00
-33.58666167,151.12044167,2012-06-07 00:00:00
-33.52909333,151.14368333,2012-09-13 00:00:00
-33.58666167,151.12044167,2012-10-24 00:00:00
-33.52909333,151.14368333,2012-04-04 00:00:00
-33.58666167,151.12044167,2011-12-30 00:00:00
-33.52747333,151.2361,2014-02-05 00:00:00
-33.58666167,151.12044167,2013-06-25 00:00:00
-33.40256333,151.01783833,2013-04-10 00:00:00
-33.58666167,151.12044167,2014-11-07 00:00:00
-33.59869667,151.12327333,2016-02-09 00:00:00
-33.58666167,151.12044167,2015-07-08 00:00:00
-33.40256333,151.01783833,2016-11-09 00:00:00
-33.56866833,151.24104667,2016-04-20 00:00:00
-33.59869667,151.12327333,2017-08-24 00:00:00
-33.56866833,151.24104667,2017-11-22 00:00:00
-33.47255,151.13343,2017-10-04 00:00:00
-33.40256333,151.01783833,2017-10-25 00:00:00
-33.52909333,151.14368333,2017-02-01 00:00:00
-33.56866833,151.24104667,2016-12-20 00:00:00
-33.52909333,151.14368333,2018-06-13 00:00:00
-33.40256333,151.01783833,2018-07-11 00:00:00
-33.52909333,151.14368333,2018-08-02 00:00:00
-33.40256333,151.01783833,2018-11-13 00:00:00
-34.11758,151.21815,1965-11-23 00:00:00
-34.11758,151.21815,1965-12-13 00:00:00
-34.11758,151.21815,1965-11-15 00:00:00
-33.56866833,151.24104667,2019-01-15 00:00:00
-43.1832,146.9815,1997-10-08 05:01:00
-43.2002,147.0993,1998-05-20 04:10:00
-43.203,147.018,1997-04-29 00:37:00
-43.2002,147.0993,1997-03-24 23:25:00
-43.203,147.018,1997-08-26 00:23:00
-43.2689,147.082,1997-06-09 23:50:00
-43.1832,146.9815,1997-11-11 00:30:00
-43.2689,147.082,1997-12-29 23:00:00
-43.2136,147.0067,1998-02-09 00:18:00
-43.2136,147.0067,1998-03-02 23:50:00
-43.1832,146.9815,1998-02-24 01:37:00
-43.2136,147.0067,1998-05-13 02:13:00
-43.203,147.018,1998-05-13 02:16:00
-43.1832,146.9815,1998-03-09 23:50:00
-43.2689,147.082,1996-12-16 23:10:00
-29,110,2011-09-01 00:00:00
-43.203,147.018,1998-06-03 01:02:00
-43.1832,146.9815,1998-05-26 01:10:00
-33.79,151.29,2013-01-15 00:00:00
-33.75,151.3,2013-01-15 00:00:00
-33.75,151.3,2013-12-04 00:00:00
-43.3167,147.6333,2012-02-21 00:00:00
-43.1166,147.6667,2012-05-04 00:00:00
-43.0666,147.395,2012-06-01 00:00:00
-33.7,151.31,2013-01-23 00:00:00
-43.2,147.4333,2012-01-19 00:00:00
-43.17,147.555,2013-10-08 00:00:00
-43.0666,147.395,2013-03-20 00:00:00
-35.796095,150.829207,2013-03-01 00:00:00
-35.668733,147.829207,2013-06-01 00:00:00
-35.668733,147.829207,2011-10-01 00:00:00
-35.668733,147.829207,2012-01-01 00:00:00
-36.163379,157.829207,2012-06-01 00:00:00
-35.668733,147.829207,2012-09-01 00:00:00
-33.59869667,151.12327333,2004-01-12 00:00:00
-33.59869667,151.12327333,2004-04-07 00:00:00
-38.27496338,144.6989136,2008-03-28 00:00:00
-38.05703354,144.8704071,2008-12-08 00:00:00
-38.31292725,144.8686218,2009-11-11 00:00:00
-38.33031845,144.7641144,2009-11-11 00:00:00
-38.00842667,144.881012,2008-05-13 00:00:00
-38.02932358,144.5928192,2010-09-23 00:00:00
-38.10096741,144.3987274,2010-10-14 00:00:00
-38.05703354,144.8704071,2011-02-16 00:00:00
-38.00842667,144.881012,2011-04-19 00:00:00
-38.02932358,144.5928192,2012-10-03 00:00:00
-38.31292725,144.8686218,2011-11-24 00:00:00
-37.842,144.8985,2012-04-20 00:00:00
-37.842,144.8985,2013-08-01 00:00:00
-38.07698059,145.1150055,2013-08-01 00:00:00
