TRIP_CODE,SAMPLEDEPTH_M,CPHL_C3,MG_DVP,CPHL_C2,CPHL_C1,CPHL_C1C2,CPHLIDE_A,PHIDE_A,PERID,PYROPHIDE_A,BUT_FUCO,FUCO,NEO,KETO_HEX_FUCO,PRAS,VIOLA,HEX_FUCO,ASTA,DIADCHR,DIADINO,DINO,ANTH,ALLO,MYXO,DIATO,ZEA,LUT,CANTHA,GYRO,DV_CPHL_B,CPHL_B,DV_CPHL_B_AND_CPHL_B,DV_CPHL_A,CPHL_A,DV_CPHL_A_AND_CPHL_A,ECHIN,PHYTIN_B,PHYTIN_A,LYCO,BETA_EPI_CAR,BETA_BETA_CAR,ALPHA_BETA_CAR,PYROPHYTIN_A,PIGMENTS_FLAG,PIGMENTS_COMMENTS
KAI20150909,WC,0.021,0,0.064,0,,0.023,0,0.01,0,0.025,0.02,0.013,0,0.034,0.01,0.073,0.003,0,0.016,0,0.006,0.01,0,0.005,0.019,0.003,0,0,0,0.107,0.107,0.012,0.396,0.408,0,0,0,0,,,0.018,0,0,
DAR20150803_1932,0,0.035,0,0.042,0,,0.023,0,0,0,0.015,0.155,0,0,0.019,0.005,0.033,0.012,0,0.018,0,0,0.009,0,0,0.064,0,0,0,0,0.053,0.053,0,0.48,0.48,0,0,0,0,,,0.032,0,0,PHYPIGSURF
DAR20150803_2230,21,0.023,0,0.067,0,,0.053,0,0,0,0,0.315,0,0,0.008,0.003,0.027,0.014,0,0.022,0,0,0,0,0,0.064,0,0,0,0,0.032,0.032,0,0.819,0.819,0,0,0,0,,,0.045,0,0,
MAI20160630,85,0.033,0,0.04,0,,0,0,0.013,0,0.022,0.052,0.011,0,0.03,0.006,0.038,0,0,0.009,0,0,0.016,0,0,0.009,0,0,0,0,0.101,0.101,0.005,0.372,0.377,0,0,0,0,,,0.014,0,0,
PHB20160407,20,0.024,0,0.064,0,,0.096,0,0,0,0.05,0.151,0.01,0,0.014,0.007,0.09,0.004,0,0.022,0,0,0.005,0,0,0.014,0.009,0,0,0,0.055,0.055,0.012,0.486,0.498,0,0,0,0,,,0.02,0,0,
MAI20160630,WC,0.022,0,0.044,0,,0,0,0.012,0,0.023,0.056,0.01,0,0.028,0.009,0.041,0,0,0.013,0,0,0.016,0,0,0.007,0,0,0,0,0.092,0.092,0.005,0.378,0.383,0,0,0,0,,,0.012,0,0,
NSI20160720,0,0,0,0.024,0,,0.031,0,0,0,0.016,0.035,0,0,0,0,0.031,0,0,0.006,0,0,0,0,0,0.021,0,0,0,0,0.019,0.019,0.012,0.24,0.252,0,0,0,0,,,0.004,0,0,
NSI20160822,57,0.002,0,0.001,0,,0,0,0,0,0,0.005,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,,,0,0,0,
NSI20160623,57,0,0,0,0,,0,0,0,0,0,0.005,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.016,0.019,0,0,0,0,,,0,0,0,
MAI20160428,0,0.125,0,0.18,0,,0.195,0,0.041,0,0.047,0.381,0.009,0,0.018,0.007,0.125,0,0,0.046,0,0,0.019,0,0,0.02,0,0,0,0,0.067,0.067,0.005,1.103,1.108,0,0,0,0,,,0.03,0,0,
ROT20150827,20,0.029,0,0.045,0,,0.076,0,0,0,0.027,0.058,0.006,0,0.015,0.006,0.059,0,0,0.016,0,0,0.007,0,0,0.048,0,0,0,0,0.046,0.046,0.015,0.271,0.286,0,0,0,0,,,0.015,0,0,
ROT20150827,40,0.014,0,0.027,0,,0.021,0,0,0,0.015,0.047,0.005,0,0.015,0.004,0.027,0,0,0.009,0,0.001,0.005,0,0.002,0.027,0,0,0,0,0.035,0.035,0.01,0.209,0.219,0,0,0,0,,,0.01,0,0,
ROT20150924,20,0.01,0,0.018,0,,0.008,0,0.004,0,0.012,0.019,0.002,0,0.004,0.002,0.023,0,0,0.012,0,0,0.002,0,0.001,0.051,0,0,0,0,0.013,0.013,0.035,0.103,0.138,0,0,0,0,,,0.009,0,0,
ROT20150924,40,0.025,0,0.038,0,,0.015,0,0.005,0,0.017,0.043,0.01,0,0.021,0.008,0.059,0.003,0,0.011,0,0,0.007,0,0,0.019,0.003,0,0,0,0.074,0.074,0.009,0.311,0.32,0,0,0,0,,,0.012,0,0,
YON20160823,26,0.008,0,0.013,0,,0.02,0,0,0,0.007,0.023,0.001,0,0.002,0.003,0.013,0,0,0.006,0,0,0,0,0,0.085,0,0,0,0,0.01,0.01,0.041,0.131,0.172,0,0,0,0,,,0.017,0,0,
ROT20160413,0,0.021,0,0.026,0,,0.049,0,0.006,0,0.011,0.058,0.006,0,0.015,0.004,0.014,0.006,0,0.012,0,0.003,0.004,0,0.003,0.037,0,0,0,0,0.05,0.05,0.019,0.217,0.236,0,0,0,0,,,0.01,0,0,UTC start time 0653; dewar 0706
DAR20160724_0130,0,0.03,0,0.061,0.023,,0,0,0.029,0,0,0.187,0.012,0,0,0.01,0.034,0,0,0.052,0,0,0.023,0,0,0.078,0,0,0,0,0.085,0.085,0,0.736,0.736,0,0,0,0,,,0.041,0,0,
NSI20161215,20,0.016,0,0.014,0,,0.024,0,0.002,0,0.006,0.024,0.006,0,0,0.003,0.03,0.004,0,0.007,0,0.004,0,0,0.003,0.082,0.017,0,0,0,0.024,0.024,0.028,0.192,0.22,0,0,0,0,,,0.01,0,0,
PHB20161204,WC,0.061,0,0.052,0,,0.058,0,0.025,0,0.035,0.088,0.003,0,0.004,0.003,0.06,0,0,0.02,0,0,0,0,0,0.018,0.003,0,0,0,0.021,0.021,0,0.391,0.391,0,0,0,0,,,0.011,0,0,
PHB20161030,15,0.127,0,0.22,0.044,,0,0,0.033,0,0.024,0.513,0.005,0,0.006,0.004,0.05,0,0,0.059,0,0,0.01,0,0.003,0.003,0,0,0,0,0.039,0.039,0,1.434,1.434,0,0,0,0,,,0.031,0,0,
YON20161207,26,0.012,0,0.012,0,,0.016,0,0,0,0.008,0.019,0.002,0,0,0.003,0.023,0,0,0.007,0,0,0,0,0,0.15,0,0,0,0.011,0.02,0.031,0.112,0.29,0.402,0,0,0,0,,,0.044,0,0,
YON20161207,WC,0.003,0,0.005,0,,0.01,0,0,0,0,0.006,0,0,0,0,0.007,0,0,0.005,0,0,0,0,0,0.066,0,0,0,0,0.005,0.005,0.037,0.123,0.16,0,0,0,0,,,0.018,0,0,
YON20170120,0,0,0,0.006,0,,0,0,0,0,0.004,0.013,0.013,0,0,0.006,0.011,0,0,0.007,0,0,0,0,0,0.064,0.023,0,0,0,0.142,0.142,0,0.334,0.334,0,0,0,0,,,0.024,0,0,
YON20170120,26,0.064,0,0.076,0,,0.145,0.12,0.01,0,0.008,0.22,0.002,0,0,0.002,0.043,0,0,0.027,0,0,0.003,0,0,0.071,0.003,0,0,0,0.022,0.022,0,0.598,0.598,0,0,0,0,,,0.035,0,0,
PHB20161204,0,0.036,0,0.028,0,,0.031,0,0.011,0,0.019,0.063,0.003,0,0.003,0.002,0.033,0,0,0.009,0,0,0,0,0,0.024,0.003,0,0,0,0.025,0.025,0,0.29,0.29,0,0,0,0,,,0.01,0,0,
ROT20161114,WC,0.025,0,0.04,0,,0,0,0.007,0,0.022,0.035,0.005,0,0.011,0.006,0.056,0.003,0,0.022,0,0,0.006,0,0.002,0.019,0,0,0,0,0.046,0.046,0.009,0.235,0.244,0,0,0,0,,,0.01,0,0,
ROT20161114,0,0.008,0,0.01,0,,0,0,0,0,0.011,0.012,0.001,0,0.003,0.001,0.017,0,0,0.008,0,0,0,0,0.005,0.018,0,0,0,0,0.02,0.02,0.008,0.096,0.104,0,0,0,0,,,0.006,0,0,
YON20161012,26,0.007,0,0.014,0,,0.015,0,0,0,0.006,0.021,0,0,0,0.002,0.015,0,0,0.006,0,0,0,0,0,0.054,0,0,0,0,0,0,0.038,0.107,0.145,0,0,0,0,,,0.011,0,0,
DAR20161107,0,0.014,0,0.03,0,,0,0,0,0,0,0.088,0.008,0,0.014,0.006,0.016,0,0,0.017,0,0,0.016,0,0,0.169,0,0,0,0,0.075,0.075,0,0.593,0.593,0,0,0,0,,,0.054,0,0,
DAR20161107,6,0.007,0,0.03,0,,0,0,0,0,0,0.105,0.006,0,0.016,0.005,0.013,0,0,0.02,0,0,0.016,0,0,0.177,0,0,0,0,0.057,0.057,0,0.593,0.593,0,0,0,0,,,0.056,0,0,
KAI20170315,40,0.12,0,0.12,0,,0,0,0.019,0,0.071,0.092,0.021,0,0.047,0.012,0.174,0.003,0,0.026,0,0.007,0.005,0,0.003,0.011,0.004,0,0,0,0.178,0.178,0,0.77,0.77,0,0,0,0,,,0.026,0,0,
YON20180329,26,0.029,0,0.038,0,,0.016,0,0,0,0.022,0.037,0.003,0,0.007,0.002,0.06,0.004,,0.011,0,0,0.003,0,0,0.096,0,0,0,0,0.037,0.037,0.033,0.432,0.465,0,0,0,,,,0.03,0,0,
PHB20180123,15,0.013,0,0.029,0,,0.011,0,0.006,0,0.009,0.039,0.006,0,0.01,0.003,0.023,0,,0.006,0,0,0.005,0,0,0.034,0,0,0,0,0.06,0.06,0.016,0.279,0.295,0,0,0,,,,0.014,0,0,
YON20180602,0,0.01,0,0.014,0,,0.008,0,0,0,0.007,0.027,0,0,0,0.001,0.02,0,,0.008,0,0,0,0,0,0.056,0,0,0,0,0.014,0.014,0.009,0.197,0.206,0,0,0,,,,0.013,0,0,
KAI20180515,0,0.065,0,0.067,0,,0.012,0,0.007,0,0.056,0.031,0.005,0,0.007,0.002,0.097,0,,0.017,0,0,0.014,0,0,0.022,0,0,0,0,0.044,0.044,0.042,0.378,0.42,0,0,0,,,,0.019,0,0,
PHB20190408,0,0.016,0,0.029,0,,0.015,0,0.002,0,0.014,0.021,0.011,0,0.011,0.011,0.034,0.006,,0.007,0,0,0.013,0,0,0.03,0.017,0,0,0,0.057,0.057,0,0.306,0.306,0,0,0,,,,0.022,0,0,
DAR20170715_0330,6,0.025,0,0.069,0.032,,0,0,0,0,0,0.283,0,0,0.019,0,0.023,0.01,,0.031,0,0,0.014,0,0,0.095,0,0,0,0,0.043,0.043,0,0.864,0.864,0,0,0,,,,0.048,0,0,
MAI20170921,20,0.049,0,0.092,0,,0.04,0,0.073,0,0.028,0.062,0.016,0,0.036,0.018,0.082,0,,0.049,0,0.002,0.02,0,0.003,0.008,0,0,0,0,0.141,0.141,0,0.635,0.635,0,0,0,,,,0.022,0,0,
NSI20180123,20,0.013,0,0.013,0,,0.007,0,0,0,0.009,0.013,0,0,0,0,0.03,0,,0.008,0,0,0,0,0,0.055,0,0,0,0,0,0,0.029,0.126,0.155,0,0,0,,,,0.013,0,0,
MAI20180315,20,0.024,0,0.041,0,,0.021,0,0.005,0,0.021,0.019,0.008,0,0.015,0.004,0.054,0.003,,0.008,0,0,0.011,0,0,0.036,0,0,0,0,0.066,0.066,0.037,0.294,0.331,0,0,0,,,,0.017,0,0,
PHB20180724,0,0.135,0,0.173,0,,0.083,0.05,0.003,0,0.055,0.322,0.006,0,0.011,0.002,0.107,0,,0.036,0,0,0.009,0,0,0.003,0,0,0,0,0.052,0.052,0,1.08,1.08,0,0,0,,,,0.027,0,0,
NSI20180817,20,0.159,0,0.188,0,,0.327,0.152,0.008,0,0.015,0.446,0.002,0,0,0.001,0.044,0,,0.058,0,0,0,0,0.011,0.012,0,0,0,0,0.005,0.005,0,0.688,0.688,0,0,0,,,,0.019,0,0,
YON20180621,26,0.01,0,0.02,0,,0.011,0,0.004,0,0.01,0.025,0,0,0,0.002,0.02,0,,0.009,0,0,0,0,0,0.083,0,0,0,0,0,0,0.045,0.164,0.209,0,0,0,,,,0.017,0,0,
PHB20190121,0,0.018,0,0.039,0.009,,0,0,0.006,0,0.01,0.076,0.004,0,0.004,0.002,0.036,0,,0.017,0,0,0.007,0,0,0.011,0.003,0,0,0,0.047,0.047,0,0.361,0.361,0,0,0,,,,0.014,0,0,
ROT20180727,0,0.029,0,0.05,0,,0.022,0,0.01,0,0.024,0.079,0.009,0,0.019,0.003,0.047,0.005,,0.014,0,0,0.014,0,0,0.02,0,0,0,0,0.074,0.074,0,0.433,0.433,0,0,0,,,,0.016,0,0,
ROT20181130,0,0.014,0,0.024,0,,0.025,0,0,0,0.01,0.051,0.002,0,0.005,0.001,0.033,0,,0.028,0,0.002,0,0,0.012,0.032,0,0,0,0,0.014,0.014,0.01,0.18,0.19,0,0,0,,,,0.011,0,0,
DAR20181030,0,0.029,0,0.072,0.024,,0,0,0,0,0,0.136,0.019,0,0.025,0.03,0.032,0,,0.042,0,0,0.035,0,0,0.194,0,0,0,0,0.11,0.11,0,0.849,0.849,0,0,0,,,,0.065,0,0,
MAI20181204,20,0.1,0,0.316,0,,0.129,0,0.091,0,0.03,0.745,0.015,0,0.027,0.122,0.042,0,,0.069,0,0.013,0.043,0,0.007,0.021,0,0,0,0,0.138,0.138,0,2.507,2.507,0,0,0,,,,0.074,0,0,
DAR20190214_0630,0,0,0,0.103,0.059,,0,0,0,0,0,0.3,0,0,0,0,0,0,,0.05,0,0,0.065,0,0,0.079,0,0,0,0,0.109,0.109,0,1.155,1.155,0,0,0,,,,0.061,0,0,
DAR20190529,14,0,0,0.048,0,,0.03,0,0,0,0,0.165,0,0,0,0,0.028,0,,0.02,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0.5,0.5,0,0,0,,,,0.024,0,0,
MAI20190925,20,0.083,0,0.785,0,,1.487,0.194,0.023,0,0.013,1.327,0.003,0,0.006,0.003,0.035,0,,0.126,0,0,0.007,0,0,0,0,0,0,0,0,0,0,2.957,2.957,0,0,0,,,,0.067,0,0,
NSI20190322,20,0.062,0,0.104,0,,0.074,0,0.01,0,0.037,0.197,0.013,0,0.014,0.006,0.098,0.004,,0.022,0,0,0,0,0,0.093,0.001,0,0,0,0.089,0.089,0.035,0.841,0.876,0,0,0,,,,0.038,0,0,
NSI20190723,20,0.073,0,0.08,0,,0,0,0.005,0,0.07,0.053,0.011,0,0.019,0.006,0.13,0.004,,0.021,0,0.002,0.016,0,0.003,0.017,0,0,0,0,0.105,0.105,0,0.53,0.53,0,0,0,,,,0.018,0,0,
PHB20190227,20,0.012,0,0.015,0,,0,0,0.005,0,0.012,0.008,0,0,0,0,0.029,0,,0.006,0,0,0,0,0,0.04,0,0,0,0,0.006,0.006,0.036,0.113,0.149,0,0,0,,,,0.01,0,0,
YON20190917,0,0.007,0,0.013,0,,0.007,0,0,0,0.004,0.011,0,0,0,0.001,0.012,0,,0.008,0,0,0,0,0.001,0.079,0,0,0,0,0,0,0.045,0.079,0.124,0,0,0,,,,0.013,0,0,
PHB20191118,0,0.061,0,0.059,0,,0.007,0,0.004,0,0.024,0.115,0.002,0,0.005,0.002,0.067,0,,0.025,0,0,0.007,0,0,0.017,0,0,0,0,0.036,0.036,0,0.454,0.454,0,0,0,,,,0.016,0,0,
PHB20191216,20,0.018,0,0.025,0,,0.014,0,0.002,0,0.006,0.028,0.004,0,0.008,0.004,0.027,0.005,,0.007,0,0,0.002,0,0,0.085,0,0,0,0,0.044,0.044,0,0.277,0.277,0,0,0,,,,0.018,0,0,
MAI20171217,0,0.025,0,0.036,0,,0.015,0,0,0,0.018,0.035,0.01,0,0.022,0.011,0.061,0.003,,0.025,0,0.003,0.012,0,0.003,0.045,0,0,0,0,0.072,0.072,0,0.332,0.332,0,0,0,,,,0.016,0,0,
DAR20170202_2130,WC,0.028,0,0.082,0.039,,0.054,0,0.021,0,0.018,0.401,0,0,0,0,0.026,0.028,,0.038,0,0,0.02,0,0,0.125,0,0,0,0,0.056,0.056,0,1.167,1.167,0,0,0,,,,0.091,0,0,
DAR20170203_0630,6,0.021,0,0.069,0.016,,0.034,0,0.012,0,0,0.239,0.004,0,0.024,0.006,0.02,0,,0.02,0,0,0.027,0,0,0.141,0,0,0,0,0.064,0.064,0,0.849,0.849,0,0,0,,,,0.051,0,0,
DAR20170203_0030,18.5,0.037,0,0.053,0.016,,0.099,0,0,0,0.012,0.242,0,0,0,0,0.014,0.023,,0.021,0,0,0.024,0,0,0.091,0.009,0,0,0,0.05,0.05,0,0.635,0.635,0,0,0,,,,0.045,0,0,
MAI20170626,20,0.019,0,0.033,0,,0,0,0,0,0.022,0.02,0.007,0,0.019,0.005,0.036,0,,0.007,0,0,0.013,0,0,0.009,0,0,0,0,0.077,0.077,0.006,0.289,0.295,0,0,0,,,,0.012,0,0,
ROT20190819,0,0.033,0,0.039,0,,0.006,0,0.007,0,0.034,0.028,0.005,0,0.014,0.004,0.065,0,,0.013,0,0,0.008,0,0,0.01,0,0,0,0,0.06,0.06,0.007,0.281,0.288,0,0,0,,,,0.012,0,0,1m
NSI20190821,20,0.13,0,0.2,0,,0.229,0.105,0.007,0,0.049,0.338,0.005,0,0.009,0.004,0.094,0,,0.045,0,0.002,0.002,0,0.008,0.036,0,0,0,0,0.041,0.041,0.011,0.819,0.83,0,0,0,,,,0.024,0,0,
NSI20190916,0,0.012,0,0.018,0,,0.027,0,0,0,0.006,0.028,0.006,0,0.004,0.003,0.016,0.005,,0.01,0,0.005,0.001,0,0.002,0.046,0.014,0,0,0,0.027,0.027,0.004,0.203,0.207,0,0,0,,,,0.01,0,0,
MAI20180418,0,0.026,0,0.048,0,,0.056,0,0.005,0,0.015,0.044,0.01,0,0.025,0.009,0.046,0,,0.014,0,0,0.022,0,0,0.006,0,0,0,0,0.081,0.081,0,0.36,0.36,0,0,0,,,,0.012,0,0,
DAR20170714_2130,0,0.027,0,0.059,0.027,,0,0,0,0,0,0.19,0,0,0.018,0,0.026,0,,0.02,0,0,0.01,0,0,0.069,0,0,0,0,0.062,0.062,0,0.669,0.669,0,0,0,,,,0.034,0,0,
NSI20191220,0,0.01,0,0.016,0,,0.02,0,0.005,0,0.001,0.017,0,0,0,0.001,0.02,0,,0.009,0,0,0,0,0,0.043,0,0,0,0,0,0,0.007,0.151,0.158,0,0,0,,,,0.014,0,0,
NSI20200228,0,0.008,0,0.015,0,,0.043,0,0,0,0.004,0.008,0,0,0,0.001,0.02,0,,0.006,0,0,0,0,0,0.119,0,0,0,0,0,0,0.03,0.322,0.352,0,0,0,,,,0.042,0,0,
PHB20170205,0,0.025,0,0.046,0,,0.014,0,0.006,0,0.017,0.027,0.02,0,0.032,0.018,0.038,0,,0.007,0,0.003,0.015,0,0,0.046,0.013,0,0,0,0.151,0.151,0.006,0.474,0.48,0,0,0,,,,0.024,0,0,
NSI20180123,0,0.007,0,0.005,0,,0.011,0,0,0,0.004,0.008,0,0,0,0,0.018,0,,0.007,0,0,0,0,0,0.055,0,0,0,0,0,0,0.024,0.133,0.157,0,0,0,,,,0.016,0,0,
NSI20170424,0,0.007,0,0.013,0,,0.011,0,0,0,0.003,0.003,0,0,0,0,0.013,0,,0,0,0,0,0,0,0.087,0,0,0,0,0.014,0.014,0.081,0.14,0.221,0,0,0,,,,0.018,0,0,
PHB20170921,0,0.059,0,0.135,0.039,,0,0,0.027,0,0.02,0.284,0.008,0,0.02,0.005,0.053,0.005,,0.036,0,0,0.02,0,0,0,0,0,0,0,0.086,0.086,0,1.063,1.063,0,0,0,,,,0.02,0,0,
KAI20170518,40,0.114,0,0.115,0,,0.019,0,0.01,0,0.089,0.045,0.012,0,0.021,0.005,0.201,0,,0.018,0,0,0.018,0,0,0.067,0.002,0,0,0,0.118,0.118,0.12,0.635,0.755,0,0,0,,,,0.032,0,0,
ROT20170428,0,0.029,0,0.042,0,,0.008,0,0,0,0.036,0.033,0.007,0,0.014,0.004,0.071,0,,0.018,0,0,0.009,0,0,0.034,0,0,0,0,0.054,0.054,0.022,0.355,0.377,0,0,0,,,,0.017,0,0,
ROT20161214,WC,0.028,0,0.029,0,,0,0,0,0,0.03,0.024,0.004,0,0.01,0.003,0.048,0,,0.017,0,0,0.003,0,0.003,0.022,0,0,0,0,0.036,0.036,0.019,0.192,0.211,0,0,0,,,,0.009,0,0,composite
NSI20200917,20,0.024,0,0.029,0,,0.023,0,0.004,0,0.015,0.04,0,0,0,0,0.03,0,,0.007,0,0,0,0,0,0.024,0,0,0,0,0.004,0.004,0.012,0.14,0.152,0,0,0,,,,0.006,0,0,
NSI20201116,0,0.007,0,0.012,0,,0.011,0,0.003,0,0.006,0.01,0.003,0,0.003,0.003,0.02,0,,0.005,0,0.003,0,0,0.001,0.086,0.002,0,0,0,0.014,0.014,0.035,0.28,0.315,0,0,0,,,,0.028,0,0,
PHB20200922,0,0.127,0,0.2,0,,0.16,0,0.054,0,0.021,0.308,0.011,0,0.029,0.007,0.113,0,,0.058,0,0,0.016,0,0.003,0.011,0,0,0,0,0.088,0.088,0,1.061,1.061,0,0,0,,,,0.027,0,0,
ROT20200730,20,0.032,0,0.036,0,,0,0,0.006,0,0.026,0.034,0.006,0,0.015,0.004,0.062,0.008,,0.009,0,0,0.011,0,0,0.015,0,0,0,0,0.058,0.058,0.008,0.302,0.31,0,0,0,,,,0.011,0,0,
NSI20200528,20,0.02,0,0.024,0,,0.009,0,0.002,0,0.017,0.019,0,0,0,0.001,0.035,0,,0.008,0,0,0,0,0.002,0.042,0,0,0,0.003,0.012,0.015,0.056,,,0,0,0,,,,0.013,0,0,
NSI20200720,20,0.057,0,0.069,0,,0.115,0,0.005,0,0.033,0.073,0.003,0,0.004,0.002,0.091,0,,0.024,0,0.003,0.003,0,0.007,0.033,0,0,0,0,0.018,0.018,0.021,,,0,0,0,,,,0.012,0,0,
NSI20200720,0,0.049,0,0.059,0,,0.043,0,0.006,0,0.035,0.045,0.003,0,0.005,0.003,0.103,0,,0.02,0,0.002,0.001,0,0.006,0.047,0,0,0,0,0.021,0.021,0.028,,,0,0,0,,,,0.014,0,0,
NSI20200817,0,0.015,0,0.036,0,,0.039,0,0,0,0.022,0.041,0.002,0,0.003,0.001,0.052,0,,0.018,0,0.002,0.003,0,0.007,0.032,0,0,0,0,0.014,0.014,0.014,,,0,0,0,,,,0.009,0,0,
YON20200710,26,0.01,0,0.014,0.003,,0.006,0,0,0,0.012,0.017,0,0,0,0.001,0.024,0.002,,0.007,0,0,0,0,0,0.054,0,0,0,0,0.008,0.008,0.042,0.152,0.194,0,0,0,,,,0.013,0,0,
YON20200926,0,0.003,0,0.003,0.003,,0.005,0,0,0,0.002,0.004,0,0,0,0.001,0.009,0,,0.007,0,0.002,0,0,0.003,0.081,0,0,0,0,0,0,0.044,0.105,0.149,0,0,0,,,,0.014,0,0,
YON20201026,0,0.006,0,0.007,0.004,,0.015,0,0,0,0.007,0.013,0,0,0,0.002,0.017,0,,0.012,0,0.003,0,0,0.004,0.106,0,0,0,0.003,0.007,0.01,0.056,0.179,0.235,0,0,0,,,,0.02,0,0,
KAI20200204,40,0.073,0,0.114,0,,0.079,0,0.057,0,0.049,0.089,0.016,0,0.034,0.014,0.122,0.009,,0.026,0,0.005,0.013,0,0.004,0.023,0.012,0,0,0,0.122,0.122,0.016,0.621,0.637,0,0,0,,,,0.023,0,0,
MAI20200526,20,0.013,0,0.038,0,,0,0,0.01,0,0.011,0.019,0.01,0,0.025,0.007,0.032,0,,0.008,0,0,0.019,0,0,0.006,0,0,0,0,0.098,0.098,0,0.34,0.34,0,0,0,,,,0.013,0,0,
YON20200422,26,0.06,0,0.057,0,,0,0,0.006,0,0.037,0.063,0.003,0,0.006,0.003,0.116,0.006,,0.019,0,0.003,0.007,0,0.002,0.073,0,0,0,0,0.034,0.034,0.024,0.555,0.579,0,0,0,,,,0.028,0,0,
YON20200422,0,0.01,0,0.013,0,,0,0,0.003,0,0.01,0.013,0.001,0,0.002,0.003,0.029,0.004,,0.008,0,0,0,0,0,0.06,0,0,0,0,0.014,0.014,0.004,0.212,0.216,0,0,0,,,,0.016,0,0,
MAI20201118,20,0.11,0,0.208,0,,0.013,0,0.006,0,0.053,0.271,0.031,0,0.101,0.024,0.109,0.02,,0.034,0,0.004,0.069,0,0.006,0.041,0.006,0,0,0,0.29,0.29,0,1.278,1.278,0,0,0,,,,0.051,0,0,
PHB20201110,15,0.043,0,0.081,0,,0.022,0,0.008,0,0.021,0.123,0.006,0,0.013,0.005,0.082,0.004,,0.029,0,0,0.01,0,0.003,0.015,0,0,0,0,0.044,0.044,0,0.547,0.547,0,0,0,,,,0.018,0,0,
ROT20201106,0,0.027,0,0.034,0,,0.017,0,0,0,0.02,0.038,0.008,0,0.019,0.012,0.037,0,,0.018,0,0.005,0.011,0,0.002,0.029,0,0,0,0,0.062,0.062,0.01,0.41,0.42,0,0,0,,,,0.024,0,0,
DAR20200921_2130,20,0.017,0,0.11,0.062,,0,0,0,0,0.015,0.542,0.007,0,0.025,0.004,0.023,0.04,,0.045,0,0,0.02,0,0,0.109,0,0,0,0,0.077,0.077,0,1.285,1.285,0,0,0,,,,0.066,0,0,
DAR20191105,15.5,0.014,0,0.04,0.02,,0,0,0,0,0,0.187,0,0,0.014,0.002,0.014,0,,0.013,0,0,0.012,0,0,0.078,0,0,0,0,0.058,0.058,0,0.598,0.598,0,0,0,,,,0.038,0,0,
YON20200212,0,0.007,0,0.015,0,,0.004,0,0.006,0,0.001,0.016,0,0,0,0.001,0.019,0,,0.02,0,0,0,0,0,0.071,0,0,0,0,0.012,0.012,0.002,0.187,0.189,0,0,0,,,,0.016,0,0,
PHB20210210,0,0.015,0,0.044,0,,0.024,0,0.013,0,0.006,0.061,0.004,0,0.009,0.006,0.02,0.004,,0.011,0,0,0,0,0,0.028,0.003,0,0,0,0.037,0.037,0,0.304,0.304,0,0,0,,,,0.016,0,0,
YON20170322,WC,0.062,0,0.103,0,,0.133,0.098,0.009,0,0.013,0.226,0.003,0,0.004,0,0.054,0.005,,0.025,0,0,0,0,0,0.047,0,0,0,0,0.028,0.028,0.014,0.517,0.531,0,0,0,,,,0.026,0,0,
YON20170322,0,0.011,0,0.018,0,,0.016,0,0.004,0,0.004,0.021,0.002,0,0,0.001,0.029,0,,0.013,0,0,0,0,0,0.057,0,0,0,0,0.019,0.019,0.014,0.152,0.166,0,0,0,,,,0.012,0,0,
YON20170528,WC,0.027,0,0.035,0,,0.007,0,0,0,0.02,0.031,0,0,0,0,0.1,0.003,,0.018,0,0,0.002,0,0,0.027,0,0,0,0,0.016,0.016,0,0.274,0.274,0,0,0,,,,0.013,0,0,
YON20170528,26,0.022,0,0.029,0,,0,0,0,0,0.018,0.021,0,0,0,0,0.087,0,,0.011,0,0,0,0,0,0.025,0,0,0,0,0.018,0.018,0,0.248,0.248,0,0,0,,,,0.009,0,0,
YON20170705,WC,0.025,0,0.031,0,,0.029,0,0,0,0.021,0.042,0.002,0,0.003,0.002,0.042,0.005,,0.012,0,0,0,0,0,0.064,0,0,0,0,0.025,0.025,0,0.482,0.482,0,0,0,,,,0.033,0,0,
YON20170705,26,0.028,0,0.038,0,,0.012,0,0,0,0.025,0.052,0.002,0,0.007,0.003,0.046,0.005,,0.011,0,0,0.003,0,0,0.069,0,0,0,0,0.033,0.033,0,0.375,0.375,0,0,0,,,,0.021,0,0,
YON20170816,26,0.008,0,0.014,0,,0.006,0,0,0,0.008,0.01,0,0,0,0.001,0.011,0,,0.007,0,0,0,0,0,0.082,0,0,0,0,0,0,0.065,0.075,0.14,0,0,0,,,,0.012,0,0,
NSI20140901,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
NSI20141020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20210328,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20201221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
NSI20151216,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Dewar left out - samples bad - not analysed
